Partition_Key, Row_Key, Apparent_Temperature, Cloud_Cover, Dew_Point, Humidity, Icon, Local_Time, Ozone, Precip_Accumulation, Precip_Intensity, Precip_Probability, Precip_Type, Pressure, Summary, Temperature, UTC_Time, Visibility, Wind_Bearing, Wind_Speed
CYYZ,13/11/2017 15:00,3.91,0.97,2.06,0.88,cloudy,11/13/2017 10:00,290.19,0,0.0076,0.08,rain,1028.57,Overcast,3.91,11/13/2017 15:00,14.42,316,2.2
CYYZ,13/11/2017 16:00,4.5,0.96,2.26,0.85,cloudy,11/13/2017 11:00,289.89,0,0.0203,0.07,rain,1028.9,Overcast,4.5,11/13/2017 16:00,11.99,326,2.67
CYYZ,13/11/2017 17:00,5.03,0.72,2.4,0.83,partly-cloudy-day,11/13/2017 12:00,290.47,0,0.0229,0.08,rain,1028.36,Mostly Cloudy,5.03,11/13/2017 17:00,14.08,231,1.48
CYYZ,13/11/2017 18:00,5.27,0.72,2.17,0.8,partly-cloudy-day,11/13/2017 13:00,290.8,0,0.0254,0.07,rain,1028.19,Mostly Cloudy,5.27,11/13/2017 18:00,13.37,242,2.06
CYYZ,13/11/2017 19:00,5.52,0.77,2.21,0.79,partly-cloudy-day,11/13/2017 14:00,290.97,0,0.0254,0.07,rain,1028.13,Mostly Cloudy,5.52,11/13/2017 19:00,15.19,239,0.76
CYYZ,13/11/2017 20:00,5.51,0.85,2.26,0.8,partly-cloudy-day,11/13/2017 15:00,291.24,0,0.0279,0.07,rain,1028.1,Mostly Cloudy,5.51,11/13/2017 20:00,16.09,224,2.66
CYYZ,13/11/2017 21:00,5.53,0.93,2.57,0.81,partly-cloudy-day,11/13/2017 16:00,291.08,0,0.0305,0.07,rain,1028.17,Mostly Cloudy,5.53,11/13/2017 21:00,16.09,256,2.82
CYYZ,13/11/2017 22:00,5.31,0.96,2.66,0.83,cloudy,11/13/2017 17:00,290.31,0,0.0254,0.06,rain,1028.36,Overcast,5.31,11/13/2017 22:00,16.09,304,2.32
CYYZ,13/11/2017 23:00,4.91,0.96,2.76,0.86,cloudy,11/13/2017 18:00,289.04,0,0.0279,0.07,rain,1028.66,Overcast,4.91,11/13/2017 23:00,16.09,156,2.51
CYYZ,14/11/2017 0:00,4.61,0.97,2.76,0.88,cloudy,11/13/2017 19:00,288.09,0,0.0406,0.08,rain,1028.95,Overcast,4.61,11/14/2017 00:00,16.09,222,2.77
CYYZ,14/11/2017 1:00,4.18,0.92,2.63,0.9,partly-cloudy-night,11/13/2017 20:00,286.74,0,0.0457,0.09,rain,1028.29,Mostly Cloudy,4.18,11/14/2017 01:00,16.09,236,1.61
CYYZ,14/11/2017 2:00,4.16,0.82,2.54,0.89,partly-cloudy-night,11/13/2017 21:00,285.22,0,0.0508,0.09,rain,1028.22,Mostly Cloudy,4.16,11/14/2017 02:00,16.09,284,2.78
CYYZ,14/11/2017 3:00,4.09,0.78,2.13,0.87,partly-cloudy-night,11/13/2017 22:00,283.79,0,0.0356,0.07,rain,1028.19,Mostly Cloudy,4.09,11/14/2017 03:00,16.09,307,3.59
CYYZ,14/11/2017 4:00,3.94,0.83,2.01,0.87,partly-cloudy-night,11/13/2017 23:00,282.56,0,0.0305,0.07,rain,1028.31,Mostly Cloudy,3.94,11/14/2017 04:00,16.09,301,1.87
CYYZ,14/11/2017 5:00,3.89,0.92,1.86,0.87,partly-cloudy-night,11/14/2017 00:00,281.42,0,0.0127,0.04,rain,1028.5,Mostly Cloudy,3.89,11/14/2017 05:00,11.68,347,4.75
CYYZ,14/11/2017 6:00,2.44,0.99,1.74,0.87,cloudy,11/14/2017 01:00,280.53,0,0.0127,0.04,rain,1028.69,Overcast,3.77,11/14/2017 06:00,6.89,332,5.65
CYYZ,14/11/2017 7:00,2.14,0.98,1.58,0.87,cloudy,11/14/2017 02:00,279.55,0,0.0102,0.04,rain,1027.94,Overcast,3.61,11/14/2017 07:00,13.33,325,5.99
CYYZ,14/11/2017 8:00,1.59,0.96,1.3,0.87,cloudy,11/14/2017 03:00,278.64,0,0.0127,0.04,rain,1028.11,Overcast,3.29,11/14/2017 08:00,9.75,324,6.53
CYYZ,14/11/2017 9:00,0.05,0.86,0.57,0.89,partly-cloudy-night,11/14/2017 04:00,278.23,0,0.0102,0.04,rain,1028.38,Mostly Cloudy,2.16,11/14/2017 09:00,6.79,326,7.23
CYYZ,14/11/2017 10:00,-0.39,0.84,0.24,0.9,partly-cloudy-night,11/14/2017 05:00,278.49,0,0.0127,0.03,rain,1028.62,Mostly Cloudy,1.78,11/14/2017 10:00,5.07,323,7.23
CYYZ,14/11/2017 11:00,-0.58,0.82,0.01,0.89,partly-cloudy-night,11/14/2017 06:00,279.29,0,0.0127,0.04,rain,1028.92,Mostly Cloudy,1.55,11/14/2017 11:00,3.59,319,6.98
CYYZ,14/11/2017 12:00,-0.27,0.86,0.01,0.89,fog,11/14/2017 07:00,281.41,0,0.0127,0.04,rain,1029.2,Foggy,1.65,11/14/2017 12:00,2.32,315,6.42
CYYZ,14/11/2017 13:00,0.38,0.6,0.33,0.89,partly-cloudy-day,11/14/2017 08:00,282.32,0.008,0.0102,0.03,snow,1028.38,Mostly Cloudy,1.89,11/14/2017 13:00,13.71,314,5.42
CYYZ,14/11/2017 14:00,1.04,0.58,0.58,0.88,partly-cloudy-day,11/14/2017 09:00,282.96,0,0.0051,0.02,rain,1028.71,Partly Cloudy,2.34,11/14/2017 14:00,10.85,303,5.09
CYYZ,14/11/2017 15:00,1.61,0.51,0.72,0.86,partly-cloudy-day,11/14/2017 10:00,283.1,0,0.0025,0.01,rain,1028.86,Partly Cloudy,2.82,11/14/2017 15:00,10.06,328,5.05
CYYZ,14/11/2017 16:00,3.58,0.47,0.83,0.82,partly-cloudy-day,11/14/2017 11:00,282.6,0,0.0025,0.01,rain,1028.73,Partly Cloudy,3.58,11/14/2017 16:00,13.1,26,4.39
CYYZ,14/11/2017 17:00,4.79,0.42,0.97,0.76,partly-cloudy-day,11/14/2017 12:00,281.62,0,0.0025,0.02,rain,1028.43,Partly Cloudy,4.79,11/14/2017 17:00,16.09,122,3.46
CYYZ,14/11/2017 18:00,5.73,0.41,1.22,0.73,partly-cloudy-day,11/14/2017 13:00,280.25,0,0.0051,0.02,rain,1028.03,Partly Cloudy,5.73,11/14/2017 18:00,16.09,208,2.69
CYYZ,14/11/2017 19:00,6.31,0.27,0.74,0.68,partly-cloudy-day,11/14/2017 14:00,278.61,0,0.0051,0.03,rain,1026.66,Partly Cloudy,6.31,11/14/2017 19:00,16.09,191,3.59
CYYZ,14/11/2017 20:00,5.38,0.2,0.55,0.71,clear-day,11/14/2017 15:00,276.68,0,0.0051,0.02,rain,1026.64,Clear,5.38,11/14/2017 20:00,16.09,187,3.41
CYYZ,14/11/2017 21:00,5.32,0.28,-0.23,0.67,partly-cloudy-day,11/14/2017 16:00,274.8,0,0.0025,0.02,rain,1026.58,Partly Cloudy,5.32,11/14/2017 21:00,16.09,184,4.26
CYYZ,14/11/2017 22:00,4.04,0.27,-0.36,0.68,partly-cloudy-night,11/14/2017 17:00,272.93,0,0.0025,0.02,rain,1026.67,Partly Cloudy,4.97,11/14/2017 22:00,16.09,172,5.07
CYYZ,14/11/2017 23:00,3.09,0.25,-0.44,0.7,partly-cloudy-night,11/14/2017 18:00,271.26,0,0,0,rain,1026.83,Partly Cloudy,4.49,11/14/2017 23:00,16.09,158,6.16
CYYZ,15/11/2017 0:00,1.88,0.23,-0.57,0.72,clear-night,11/14/2017 19:00,274.63,0,0.0025,0.02,rain,1025.77,Clear,3.97,11/15/2017 00:00,16.09,153,8.24
CYYZ,15/11/2017 1:00,1.3,0.18,-0.48,0.74,clear-night,11/14/2017 20:00,274.35,0,0.0025,0.02,rain,1025.61,Clear,3.63,11/15/2017 01:00,16.09,157,8.93
CYYZ,15/11/2017 2:00,0.77,0.11,-0.32,0.77,clear-night,11/14/2017 21:00,274.9,0,0,0,rain,1025.54,Clear,3.31,11/15/2017 02:00,16.09,163,9.5
CYYZ,15/11/2017 3:00,0.49,0.02,0.3,0.82,clear-night,11/14/2017 22:00,275.77,0,0.0051,0.02,rain,1025.44,Clear,3.08,11/15/2017 03:00,16.09,166,9.51
CYYZ,15/11/2017 4:00,0.13,0.03,0.43,0.84,clear-night,11/14/2017 23:00,277.08,0.003,0.0025,0.03,snow,1025.44,Clear,2.87,11/15/2017 04:00,16.09,164,9.98
CYYZ,15/11/2017 5:00,-0.12,0.05,0.46,0.85,clear-night,11/15/2017 00:00,278.75,0.005,0.0076,0.03,snow,1025.37,Clear,2.73,11/15/2017 05:00,16.09,161,10.35
CYYZ,15/11/2017 6:00,-0.02,0.06,0.46,0.84,clear-night,11/15/2017 01:00,279.21,0,0.0076,0.03,rain,1025.24,Clear,2.93,11/15/2017 06:00,16.09,158,10.96
CYYZ,15/11/2017 7:00,0.24,0.11,0.65,0.83,clear-night,11/15/2017 02:00,279.93,0,0.0051,0.03,rain,1024.12,Clear,3.21,11/15/2017 07:00,16.09,159,11.31
CYYZ,15/11/2017 8:00,0.33,0.18,0.95,0.84,clear-night,11/15/2017 03:00,280.18,0,0.0051,0.03,rain,1023.82,Clear,3.32,11/15/2017 08:00,16.09,162,11.51
CYYZ,15/11/2017 9:00,0.16,0.07,0.89,0.84,clear-night,11/15/2017 04:00,280.5,0,0.0051,0.03,rain,1023.64,Clear,3.26,11/15/2017 09:00,16.09,165,12.02
CYYZ,15/11/2017 10:00,0.16,0.21,1.16,0.86,clear-night,11/15/2017 05:00,280.83,0,0.0025,0.03,rain,1023.42,Clear,3.32,11/15/2017 10:00,16.09,165,12.42
CYYZ,15/11/2017 11:00,0.2,0.39,1.36,0.86,partly-cloudy-night,11/15/2017 06:00,281.28,0,0.0025,0.02,rain,1023.23,Partly Cloudy,3.41,11/15/2017 11:00,16.09,164,12.75
CYYZ,15/11/2017 12:00,0.18,0.61,1.43,0.87,partly-cloudy-night,11/15/2017 07:00,281.56,0,0,0,rain,1022.94,Mostly Cloudy,3.46,11/15/2017 12:00,16.09,162,13.16
CYYZ,15/11/2017 13:00,0.08,0.47,1.52,0.86,partly-cloudy-day,11/15/2017 08:00,281.56,0,0.0051,0.03,rain,1021.43,Partly Cloudy,3.69,11/15/2017 13:00,16.09,158,15.47
CYYZ,15/11/2017 14:00,0.48,0.54,1.67,0.84,partly-cloudy-day,11/15/2017 09:00,281.41,0,0.0025,0.02,rain,1020.75,Partly Cloudy,4.13,11/15/2017 14:00,16.09,159,16.4
CYYZ,15/11/2017 15:00,1.57,0.6,1.66,0.78,partly-cloudy-day,11/15/2017 10:00,281.29,0,0,0,rain,1019.48,Mostly Cloudy,5.17,11/15/2017 15:00,16.09,153,17.83
CYYZ,15/11/2017 16:00,1.88,0.71,1.39,0.75,partly-cloudy-day,11/15/2017 11:00,281.28,0,0,0,rain,1018.31,Mostly Cloudy,5.46,11/15/2017 16:00,16.09,152,18.28
CYYZ,15/11/2017 17:00,2.29,0.84,1.1,0.72,partly-cloudy-day,11/15/2017 12:00,281.32,0,0,0,rain,1017,Mostly Cloudy,5.81,11/15/2017 17:00,16.09,148,18.38
CYYZ,15/11/2017 18:00,2.85,0.94,0.9,0.69,cloudy,11/15/2017 13:00,281.47,0,0,0,rain,1015.82,Overcast,6.24,11/15/2017 18:00,16.09,147,18.3
CYYZ,15/11/2017 19:00,3.36,0.97,0.83,0.67,cloudy,11/15/2017 14:00,281.65,0,0.0025,0.03,rain,1013.98,Overcast,6.6,11/15/2017 19:00,16.09,140,17.83
CYYZ,15/11/2017 20:00,5,0.64,1.04,0.69,partly-cloudy-day,11/15/2017 15:00,281.67,0,0,0,rain,1013.49,Mostly Cloudy,6.3,11/15/2017 20:00,16.09,121,6.78
CYYZ,15/11/2017 21:00,5.06,0.79,1,0.69,partly-cloudy-day,11/15/2017 16:00,282.23,0,0,0,rain,1012.35,Mostly Cloudy,6.31,11/15/2017 21:00,16.09,108,6.6
CYYZ,15/11/2017 22:00,4.62,0.64,1.47,0.71,partly-cloudy-night,11/15/2017 17:00,283.53,0,0,0,rain,1011.02,Mostly Cloudy,6.39,11/15/2017 22:00,16.09,105,8.64
CYYZ,15/11/2017 23:00,4.64,0.7,1.94,0.71,partly-cloudy-night,11/15/2017 18:00,285.28,0,0.0889,0.17,rain,1010.25,Mostly Cloudy,6.77,11/15/2017 23:00,16.09,148,10.77
CYYZ,16/11/2017 0:00,5.97,0.36,2.65,0.72,partly-cloudy-night,11/15/2017 19:00,294.76,0,0.0076,0.1,rain,1008.72,Partly Cloudy,7.33,11/16/2017 00:00,16.08,137,7.66
CYYZ,16/11/2017 1:00,5.73,0.69,3.47,0.77,partly-cloudy-night,11/15/2017 20:00,297.95,0,0.1422,0.51,rain,1007.34,Mostly Cloudy,7.16,11/16/2017 01:00,15.24,178,7.79
CYYZ,16/11/2017 2:00,5.33,0.98,4.56,0.85,rain,11/15/2017 21:00,300.99,0,0.6325,0.86,rain,1006.22,Light Rain,6.9,11/16/2017 02:00,10.78,182,8.21
CYYZ,16/11/2017 3:00,4.79,0.96,5.14,0.88,rain,11/15/2017 22:00,303.57,0,0.8001,0.86,rain,1004.94,Light Rain,6.95,11/16/2017 03:00,13.94,184,11.07
CYYZ,16/11/2017 4:00,5.14,0.96,5.95,0.91,cloudy,11/15/2017 23:00,305.2,0,0.475,0.67,rain,1003.85,Overcast,7.28,11/16/2017 04:00,15.06,183,11.35
CYYZ,16/11/2017 5:00,6.13,0.8,6.54,0.94,rain,11/16/2017 00:00,306.43,0,0.7595,0.89,rain,1003.08,Light Rain,7.49,11/16/2017 05:00,14.08,188,7.74
CYYZ,16/11/2017 6:00,6.55,0.4,6.99,0.95,partly-cloudy-night,11/16/2017 01:00,312.27,0,0.4826,0.86,rain,1002.42,Partly Cloudy,7.81,11/16/2017 06:00,13.92,212,7.55
CYYZ,16/11/2017 7:00,6.3,0.78,6.35,0.9,partly-cloudy-night,11/16/2017 02:00,315.68,0,0.3607,0.61,rain,1002.48,Mostly Cloudy,7.84,11/16/2017 07:00,16.09,238,8.82
CYYZ,16/11/2017 8:00,6.27,0.79,5.66,0.87,partly-cloudy-night,11/16/2017 03:00,319.53,0,0.3073,0.58,rain,1003,Mostly Cloudy,7.74,11/16/2017 08:00,16.09,227,8.45
CYYZ,16/11/2017 9:00,5.24,0.74,4.16,0.83,partly-cloudy-night,11/16/2017 04:00,322.49,0,0.0102,0.12,rain,1003.76,Mostly Cloudy,6.92,11/16/2017 09:00,16.09,247,8.69
CYYZ,16/11/2017 10:00,4.58,0.71,3.49,0.81,partly-cloudy-night,11/16/2017 05:00,323.97,0,0,0,rain,1004.32,Mostly Cloudy,6.48,11/16/2017 10:00,16.09,249,9.32
CYYZ,16/11/2017 11:00,4.4,0.71,3.01,0.81,partly-cloudy-night,11/16/2017 06:00,324.48,0,0,0,rain,1004.76,Mostly Cloudy,5.94,11/16/2017 11:00,16.09,254,7.45
CYYZ,16/11/2017 12:00,4.37,0.7,2.86,0.81,partly-cloudy-night,11/16/2017 07:00,325.39,0,0.0076,0.03,rain,1005.12,Mostly Cloudy,5.87,11/16/2017 12:00,16.09,237,7.23
CYYZ,16/11/2017 13:00,4.07,0.84,2.76,0.79,partly-cloudy-day,11/16/2017 08:00,324.78,0,0.0457,0.06,rain,1005.56,Mostly Cloudy,6.07,11/16/2017 13:00,16.09,249,9.4
CYYZ,16/11/2017 14:00,4.28,0.67,2.59,0.79,partly-cloudy-day,11/16/2017 09:00,323.59,0,0.0432,0.09,rain,1005.87,Mostly Cloudy,5.97,11/16/2017 14:00,16.09,260,8
CYYZ,16/11/2017 15:00,4.2,0.28,2.58,0.78,partly-cloudy-day,11/16/2017 10:00,322.8,0,0.0102,0.06,rain,1006.19,Partly Cloudy,6.09,11/16/2017 15:00,16.09,259,8.98
CYYZ,16/11/2017 16:00,5.49,0.37,2.85,0.74,partly-cloudy-day,11/16/2017 11:00,323.05,0,0.0254,0.08,rain,1007.07,Partly Cloudy,7.19,11/16/2017 16:00,16.09,275,9.04
CYYZ,16/11/2017 17:00,5.57,0.67,2.24,0.69,partly-cloudy-day,11/16/2017 12:00,323.86,0,0.0076,0.03,rain,1007.48,Mostly Cloudy,7.56,11/16/2017 17:00,16.09,299,10.88
CYYZ,16/11/2017 18:00,4.1,0.3,1.81,0.72,partly-cloudy-day,11/16/2017 13:00,321.59,0,0.0025,0.02,rain,1009.01,Partly Cloudy,6.48,11/16/2017 18:00,16.09,310,11.78
CYYZ,16/11/2017 19:00,3.56,0.41,1.39,0.7,partly-cloudy-day,11/16/2017 14:00,322.59,0,0,0,rain,1010.11,Partly Cloudy,6.47,11/16/2017 19:00,16.09,265,15.13
CYYZ,16/11/2017 20:00,3.7,0.67,0.79,0.7,partly-cloudy-day,11/16/2017 15:00,323.8,0,0.0356,0.09,rain,1011.54,Mostly Cloudy,5.83,11/16/2017 20:00,16.09,304,9.85
CYYZ,16/11/2017 21:00,2.43,0.35,0.22,0.71,partly-cloudy-day,11/16/2017 16:00,325.55,0,0.0025,0.03,rain,1012.98,Partly Cloudy,5.04,11/16/2017 21:00,16.09,309,11.41
CYYZ,16/11/2017 22:00,1.57,0.28,-0.49,0.72,partly-cloudy-night,11/16/2017 17:00,328.52,0,0,0,rain,1014.51,Partly Cloudy,4.18,11/16/2017 22:00,16.09,313,10.61
CYYZ,16/11/2017 23:00,1.55,0.3,-1.07,0.73,partly-cloudy-night,11/16/2017 18:00,331.98,0,0.0102,0.05,rain,1016.12,Partly Cloudy,3.33,11/16/2017 23:00,15.13,297,6.81
CYYZ,17/11/2017 0:00,0.7,0.27,-1.37,0.74,partly-cloudy-night,11/16/2017 19:00,342.13,0,0,0,rain,1017.3,Partly Cloudy,2.83,11/17/2017 00:00,14.63,317,7.69
CYYZ,17/11/2017 1:00,-0.39,0.27,-1.8,0.74,partly-cloudy-night,11/16/2017 20:00,341.48,0,0,0,snow,1018.28,Partly Cloudy,2.28,11/17/2017 01:00,16.09,317,9.29
CYYZ,17/11/2017 2:00,-1.44,0.7,-1.96,0.78,partly-cloudy-night,11/16/2017 21:00,339.89,0,0,0,snow,1019.23,Mostly Cloudy,1.49,11/17/2017 02:00,14.89,336,9.7
CYYZ,17/11/2017 3:00,-1.93,0.47,-2.77,0.74,partly-cloudy-night,11/16/2017 22:00,337.05,0.003,0.0025,0.01,snow,1020.06,Partly Cloudy,1.35,11/17/2017 03:00,16.09,315,11.06
CYYZ,17/11/2017 4:00,-2.47,0.96,-3.46,0.72,cloudy,11/16/2017 23:00,332.04,0,0,0,snow,1020.62,Overcast,0.98,11/17/2017 04:00,16.09,336,11.46
CYYZ,17/11/2017 5:00,-2.39,1,-3.89,0.72,cloudy,11/17/2017 00:00,325.73,0,0,0,snow,1021.19,Overcast,0.61,11/17/2017 05:00,16.09,339,9.3
CYYZ,17/11/2017 6:00,-3.14,1,-4.24,0.72,cloudy,11/17/2017 01:00,327.02,0,0,0,snow,1021.83,Overcast,0.11,11/17/2017 06:00,16.09,325,9.9
CYYZ,17/11/2017 7:00,-3.39,1,-4.81,0.71,cloudy,11/17/2017 02:00,323.4,0,0,0,snow,1022.7,Overcast,-0.11,11/17/2017 07:00,16.09,328,9.88
CYYZ,17/11/2017 8:00,-3.26,1,-4.96,0.7,cloudy,11/17/2017 03:00,320.08,0,0,0,snow,1023.69,Overcast,-0.22,11/17/2017 08:00,16.09,326,8.92
CYYZ,17/11/2017 9:00,-3.63,1,-5.53,0.68,cloudy,11/17/2017 04:00,316.54,0,0,0,snow,1023.77,Overcast,-0.38,11/17/2017 09:00,16.09,324,9.54
CYYZ,17/11/2017 10:00,-4.28,0.97,-5.98,0.68,cloudy,11/17/2017 05:00,312.36,0,0,0,snow,1024.11,Overcast,-0.89,11/17/2017 10:00,16.09,337,9.67
CYYZ,17/11/2017 11:00,-4.17,0.95,-6.43,0.68,cloudy,11/17/2017 06:00,307.8,0,0,0,snow,1024.62,Overcast,-1.23,11/17/2017 11:00,16.09,343,8.03
CYYZ,17/11/2017 12:00,-3.8,0.9,-6.39,0.67,partly-cloudy-night,11/17/2017 07:00,303.73,0,0,0,snow,1025.53,Mostly Cloudy,-1.15,11/17/2017 12:00,16.09,347,7.21
CYYZ,17/11/2017 13:00,-4.09,0.68,-6.53,0.69,partly-cloudy-day,11/17/2017 08:00,300.6,0,0,0,snow,1026,Mostly Cloudy,-1.63,11/17/2017 13:00,16.09,353,6.52
CYYZ,17/11/2017 14:00,-3.6,0.32,-6.63,0.67,partly-cloudy-day,11/17/2017 09:00,298.05,0,0,0,snow,1026.06,Partly Cloudy,-1.24,11/17/2017 14:00,16.09,0,6.42
CYYZ,17/11/2017 15:00,-0.63,0.3,-6.42,0.65,partly-cloudy-day,11/17/2017 10:00,296.01,0,0,0,snow,1025.66,Partly Cloudy,-0.63,11/17/2017 15:00,16.09,330,2.37
CYYZ,17/11/2017 16:00,0.8,0.13,-5.25,0.64,clear-day,11/17/2017 11:00,294.45,0,0,0,snow,1025.28,Clear,0.8,11/17/2017 16:00,16.09,230,2.64
CYYZ,17/11/2017 17:00,-0.16,0.13,-5.27,0.61,clear-day,11/17/2017 12:00,293.26,0,0,0,snow,1024.23,Clear,1.34,11/17/2017 17:00,16.09,201,5.25
CYYZ,17/11/2017 18:00,0.27,0.03,-4.94,0.61,clear-day,11/17/2017 13:00,291.93,0,0.0025,0.01,rain,1023.41,Clear,1.88,11/17/2017 18:00,16.09,211,5.68
CYYZ,17/11/2017 19:00,0.31,0.03,-4.36,0.62,clear-day,11/17/2017 14:00,291.63,0,0,0,rain,1022.52,Clear,2.13,11/17/2017 19:00,16.09,202,6.36
CYYZ,17/11/2017 20:00,-0.2,0.03,-4.55,0.63,clear-day,11/17/2017 15:00,291.59,0,0,0,rain,1021.48,Clear,1.79,11/17/2017 20:00,16.09,194,6.69
CYYZ,17/11/2017 21:00,1.51,0.61,-4.08,0.66,partly-cloudy-day,11/17/2017 16:00,291.02,0,0,0,rain,1021.01,Mostly Cloudy,1.51,11/17/2017 21:00,16.09,191,4.41
CYYZ,17/11/2017 22:00,-0.49,0.88,-3.85,0.69,partly-cloudy-night,11/17/2017 17:00,289.36,0,0,0,snow,1019.78,Mostly Cloudy,1.27,11/17/2017 22:00,16.09,163,5.84
CYYZ,17/11/2017 23:00,0.16,0.87,-3.19,0.7,partly-cloudy-night,11/17/2017 18:00,287.25,0,0,0,snow,1018.88,Mostly Cloudy,1.61,11/17/2017 23:00,16.09,162,5.21
CYYZ,18/11/2017 0:00,1.83,0.86,-2.53,0.73,partly-cloudy-night,11/17/2017 19:00,287.54,0,0,0,snow,1017.7,Mostly Cloudy,1.83,11/18/2017 00:00,16.09,156,3.89
CYYZ,18/11/2017 1:00,-0.08,0.86,-2,0.74,partly-cloudy-night,11/17/2017 20:00,285.11,0,0,0,snow,1016.62,Mostly Cloudy,2.17,11/18/2017 01:00,16.09,126,7.69
CYYZ,18/11/2017 2:00,0.63,0.88,-1.28,0.75,partly-cloudy-night,11/17/2017 21:00,283.08,0,0,0,snow,1015.55,Mostly Cloudy,2.63,11/18/2017 02:00,16.09,134,7.11
CYYZ,18/11/2017 3:00,1.03,0.63,-1.02,0.76,partly-cloudy-night,11/17/2017 22:00,281.72,0,0,0,rain,1014.37,Mostly Cloudy,2.83,11/18/2017 03:00,16.09,129,6.61
CYYZ,18/11/2017 4:00,0.84,0.21,-1.06,0.76,clear-night,11/17/2017 23:00,281.31,0,0,0,rain,1012.81,Clear,2.74,11/18/2017 04:00,16.09,119,6.87
CYYZ,18/11/2017 5:00,1.18,0.35,-0.14,0.79,partly-cloudy-night,11/18/2017 00:00,281.53,0,0,0,rain,1011.42,Partly Cloudy,3.22,11/18/2017 05:00,16.09,122,7.6
CYYZ,18/11/2017 6:00,1.16,0.67,0.36,0.8,partly-cloudy-night,11/18/2017 01:00,283.93,0,0,0,rain,1009.35,Mostly Cloudy,3.46,11/18/2017 06:00,16.09,126,8.66
CYYZ,18/11/2017 7:00,1.61,0.7,0.56,0.79,partly-cloudy-night,11/18/2017 02:00,281.45,0,0,0,rain,1008.04,Mostly Cloudy,3.83,11/18/2017 07:00,16.09,120,8.59
CYYZ,18/11/2017 8:00,2.97,0.64,0.5,0.76,partly-cloudy-night,11/18/2017 03:00,278,0,0,0,rain,1007.26,Mostly Cloudy,4.36,11/18/2017 08:00,16.09,112,6.1
CYYZ,18/11/2017 9:00,3.12,0.94,0.67,0.76,cloudy,11/18/2017 04:00,274.71,0,0,0,rain,1006.01,Overcast,4.53,11/18/2017 09:00,16.09,108,6.26
CYYZ,18/11/2017 10:00,3.16,0.77,0.83,0.77,partly-cloudy-night,11/18/2017 05:00,271.7,0,0.033,0.21,rain,1004.5,Mostly Cloudy,4.47,11/18/2017 10:00,15.9,101,5.92
CYYZ,18/11/2017 11:00,3.28,0.88,1.86,0.84,rain,11/18/2017 06:00,268.68,0,1.1354,0.84,rain,1003.3,Light Rain,4.29,11/18/2017 11:00,15.39,108,5.04
CYYZ,18/11/2017 12:00,3.51,0.78,2.61,0.88,rain,11/18/2017 07:00,265.4,0,1.4529,0.84,rain,1001.92,Rain,4.43,11/18/2017 12:00,16.09,100,4.84
