Partition_Key, Row_Key, Apparent_Temperature, Cloud_Cover, Dew_Point, Humidity, Icon, Local_Time, Ozone, Precip_Accumulation, Precip_Intensity, Precip_Probability, Precip_Type, Pressure, Summary, Temperature, UTC_Time, Visibility, Wind_Bearing, Wind_Speed
CYYZ,30/10/2017 13:00,3.68,0.55,0.76,0.68,partly-cloudy-day,10/30/2017 09:00,297.66,0,0,0,rain,996.34,Partly Cloudy,6.2,10/30/2017 13:00,16.09,290,12.25
CYYZ,30/10/2017 14:00,6.13,0.13,0.09,0.59,clear-day,10/30/2017 10:00,296.91,0,0,0,rain,997.06,Clear,7.52,10/30/2017 14:00,16.09,289,7.92
CYYZ,30/10/2017 15:00,6.36,0.23,0.71,0.6,clear-day,10/30/2017 11:00,297.08,0,0,0,rain,997.28,Clear,8.06,10/30/2017 15:00,16.09,276,9.8
CYYZ,30/10/2017 16:00,7.58,0.63,1.5,0.58,partly-cloudy-day,10/30/2017 12:00,298.97,0,0,0,rain,997.92,Mostly Cloudy,9.33,10/30/2017 16:00,16.09,267,11.59
CYYZ,30/10/2017 17:00,7.18,0.41,1.21,0.6,partly-cloudy-day,10/30/2017 13:00,301.77,0,0,0,rain,997.74,Partly Cloudy,8.62,10/30/2017 17:00,16.09,257,9.01
CYYZ,30/10/2017 18:00,6.88,0.45,1.11,0.61,partly-cloudy-day,10/30/2017 14:00,302.83,0,0,0,rain,997.75,Partly Cloudy,8.18,10/30/2017 18:00,16.09,257,8
CYYZ,30/10/2017 19:00,6.54,0.7,1.47,0.63,partly-cloudy-day,10/30/2017 15:00,304.43,0,0.0025,0.02,rain,997.75,Mostly Cloudy,8.08,10/30/2017 19:00,15.93,251,9.03
CYYZ,30/10/2017 20:00,5.92,0.84,2.02,0.69,partly-cloudy-day,10/30/2017 16:00,306.19,0,0.0254,0.06,rain,998.53,Mostly Cloudy,7.43,10/30/2017 20:00,16.09,255,8.35
CYYZ,30/10/2017 21:00,5.51,0.84,2.56,0.72,partly-cloudy-day,10/30/2017 17:00,307.4,0,0,0,rain,999.08,Mostly Cloudy,7.18,10/30/2017 21:00,16.09,252,8.9
CYYZ,30/10/2017 22:00,5.23,0.8,2.56,0.74,partly-cloudy-day,10/30/2017 18:00,307.62,0,0,0,rain,999.89,Mostly Cloudy,6.88,10/30/2017 22:00,16.09,244,8.56
CYYZ,30/10/2017 23:00,5.36,0.58,2.38,0.76,partly-cloudy-night,10/30/2017 19:00,307.25,0,0,0,rain,1000.76,Partly Cloudy,6.23,10/30/2017 23:00,16.09,255,5.36
CYYZ,31/10/2017 0:00,4.18,0.21,2.35,0.78,clear-night,10/30/2017 20:00,305,0,0,0,rain,1001.61,Clear,5.98,10/31/2017 00:00,16.09,238,8.5
CYYZ,31/10/2017 1:00,5,0.18,2.52,0.77,clear-night,10/30/2017 21:00,304.13,0,0,0,rain,1002.26,Clear,6.33,10/31/2017 01:00,16.09,235,6.92
CYYZ,31/10/2017 2:00,5.67,0.22,2.47,0.75,clear-night,10/30/2017 22:00,303.05,0,0,0,rain,1002.8,Clear,6.57,10/31/2017 02:00,16.09,240,5.58
CYYZ,31/10/2017 3:00,5.18,0.61,1.68,0.72,partly-cloudy-night,10/30/2017 23:00,302.72,0,0,0,rain,1003.67,Mostly Cloudy,6.42,10/31/2017 03:00,16.09,256,6.63
CYYZ,31/10/2017 4:00,3.93,0.77,1.61,0.72,partly-cloudy-night,10/31/2017 00:00,303.88,0,0,0,rain,1004.33,Mostly Cloudy,6.26,10/31/2017 04:00,16.09,241,11.23
CYYZ,31/10/2017 5:00,4.13,0.77,1.04,0.69,partly-cloudy-night,10/31/2017 01:00,305.76,0,0,0,rain,1005.02,Mostly Cloudy,6.24,10/31/2017 05:00,16.09,248,10.11
CYYZ,31/10/2017 6:00,5.02,0.59,0.83,0.7,partly-cloudy-night,10/31/2017 02:00,307.33,0,0,0,rain,1005.83,Partly Cloudy,5.81,10/31/2017 06:00,16.09,258,4.99
CYYZ,31/10/2017 7:00,3.62,0.16,0.67,0.72,clear-night,10/31/2017 03:00,307.22,0,0.0025,0.02,rain,1006.96,Clear,5.31,10/31/2017 07:00,16.09,247,7.6
CYYZ,31/10/2017 8:00,2.88,0.15,0.53,0.74,clear-night,10/31/2017 04:00,307.28,0,0,0,rain,1007.55,Clear,4.84,10/31/2017 08:00,16.09,242,8.32
CYYZ,31/10/2017 9:00,3.88,0.2,0.55,0.73,clear-night,10/31/2017 05:00,307.95,0,0,0,rain,1008.09,Clear,5.02,10/31/2017 09:00,16.09,236,5.68
CYYZ,31/10/2017 10:00,5.18,0.52,0.57,0.72,partly-cloudy-night,10/31/2017 06:00,309.77,0,0,0,rain,1008.59,Partly Cloudy,5.18,10/31/2017 10:00,16.09,238,4.49
CYYZ,31/10/2017 11:00,3.73,0.7,0.54,0.71,partly-cloudy-night,10/31/2017 07:00,312.09,0,0,0,rain,1009.46,Mostly Cloudy,5.41,10/31/2017 11:00,16.09,237,7.6
CYYZ,31/10/2017 12:00,2.82,0.59,0.58,0.72,partly-cloudy-day,10/31/2017 08:00,312.53,0,0,0,rain,1009.71,Partly Cloudy,5.27,10/31/2017 12:00,16.09,242,10.86
CYYZ,31/10/2017 13:00,3.13,0.22,0.63,0.7,clear-day,10/31/2017 09:00,312.27,0,0,0,rain,1011.14,Clear,5.72,10/31/2017 13:00,16.09,245,12.09
CYYZ,31/10/2017 14:00,4.19,0.29,0.97,0.68,partly-cloudy-day,10/31/2017 10:00,310.88,0,0,0,rain,1012.07,Partly Cloudy,6.47,10/31/2017 14:00,16.09,251,11.27
CYYZ,31/10/2017 15:00,4.35,0.25,1.09,0.68,partly-cloudy-day,10/31/2017 11:00,309.35,0,0,0,rain,1013.12,Partly Cloudy,6.64,10/31/2017 15:00,16.09,255,11.46
CYYZ,31/10/2017 16:00,6.64,0.16,0.43,0.59,clear-day,10/31/2017 12:00,308.37,0,0,0,rain,1013.6,Clear,7.85,10/31/2017 16:00,16.09,270,7.42
CYYZ,31/10/2017 17:00,5.02,0.16,-0.19,0.61,clear-day,10/31/2017 13:00,307.35,0,0,0,rain,1014.65,Clear,6.86,10/31/2017 17:00,16.09,259,9.38
CYYZ,31/10/2017 18:00,5.47,0.23,-0.74,0.55,clear-day,10/31/2017 14:00,300.6,0,0,0,rain,1015.01,Clear,7.63,10/31/2017 18:00,16.09,264,11.91
CYYZ,31/10/2017 19:00,5.11,0.71,-0.78,0.56,partly-cloudy-day,10/31/2017 15:00,297.33,0,0,0,rain,1015.87,Mostly Cloudy,7.46,10/31/2017 19:00,16.09,258,12.94
CYYZ,31/10/2017 20:00,5.19,0.86,-0.14,0.61,partly-cloudy-day,10/31/2017 16:00,293.79,0,0,0,rain,1016.81,Mostly Cloudy,6.95,10/31/2017 20:00,16.09,263,9.09
CYYZ,31/10/2017 21:00,4.48,0.56,0.09,0.63,partly-cloudy-day,10/31/2017 17:00,290.34,0,0.0076,0.04,rain,1017.48,Partly Cloudy,6.68,10/31/2017 21:00,16.09,264,11.04
CYYZ,31/10/2017 22:00,4.86,0.22,0.16,0.66,clear-day,10/31/2017 18:00,286.92,0,0.0152,0.04,rain,1018.3,Clear,5.93,10/31/2017 22:00,16.09,266,5.86
CYYZ,31/10/2017 23:00,5.56,0.56,0.38,0.69,partly-cloudy-night,10/31/2017 19:00,283.64,0,0.0076,0.06,rain,1019.12,Partly Cloudy,5.56,10/31/2017 23:00,16.09,255,4.72
CYYZ,01/11/2017 0:00,3.66,0.64,0.07,0.69,partly-cloudy-night,10/31/2017 20:00,281.88,0,0.0051,0.03,rain,1019.8,Mostly Cloudy,5.39,11/01/2017 0:00,16.09,235,7.81
CYYZ,01/11/2017 1:00,3.72,0.86,-0.17,0.69,partly-cloudy-night,10/31/2017 21:00,279.92,0,0,0,rain,1020.05,Mostly Cloudy,5.05,11/01/2017 1:00,16.09,233,6.24
CYYZ,01/11/2017 2:00,3.88,0.86,-0.22,0.69,partly-cloudy-night,10/31/2017 22:00,278.76,0,0,0,rain,1020.6,Mostly Cloudy,4.98,11/01/2017 2:00,16.09,242,5.52
CYYZ,01/11/2017 3:00,3.75,0.86,-0.31,0.69,partly-cloudy-night,10/31/2017 23:00,278.19,0,0,0,rain,1021.01,Mostly Cloudy,4.95,11/01/2017 3:00,16.09,262,5.81
CYYZ,01/11/2017 4:00,4.13,0.87,-0.22,0.68,partly-cloudy-night,11/01/2017 0:00,277.99,0,0,0,rain,1021.23,Mostly Cloudy,5.19,11/01/2017 4:00,16.09,269,5.52
CYYZ,01/11/2017 5:00,5.08,0.88,-0.39,0.68,partly-cloudy-night,11/01/2017 1:00,278.34,0,0,0,rain,1021.38,Mostly Cloudy,5.08,11/01/2017 5:00,16.09,230,4.49
CYYZ,01/11/2017 6:00,5.09,0.94,-0.12,0.69,cloudy,11/01/2017 2:00,281.35,0,0,0,rain,1021.28,Overcast,5.09,11/01/2017 6:00,16.09,203,4.26
CYYZ,01/11/2017 7:00,4.02,0.96,-0.01,0.7,cloudy,11/01/2017 3:00,283.93,0,0,0,rain,1021.41,Overcast,5.07,11/01/2017 7:00,16.09,216,5.42
CYYZ,01/11/2017 8:00,4.03,0.94,-0.13,0.69,cloudy,11/01/2017 4:00,287.55,0,0,0,rain,1021.31,Overcast,5.07,11/01/2017 8:00,16.09,214,5.39
CYYZ,01/11/2017 9:00,4.11,0.94,-0.19,0.69,cloudy,11/01/2017 5:00,291.02,0,0,0,rain,1021.51,Overcast,4.98,11/01/2017 9:00,16.09,225,4.92
CYYZ,01/11/2017 10:00,4.82,0.94,-0.54,0.68,cloudy,11/01/2017 6:00,294.67,0,0,0,rain,1022.04,Overcast,4.82,11/01/2017 10:00,16.09,239,4.52
CYYZ,01/11/2017 11:00,4.73,0.37,-0.56,0.69,partly-cloudy-night,11/01/2017 7:00,298.31,0,0,0,rain,1021.82,Partly Cloudy,4.73,11/01/2017 11:00,16.09,210,3.56
CYYZ,01/11/2017 12:00,4.79,0.77,-0.29,0.7,partly-cloudy-day,11/01/2017 8:00,300.34,0,0.0025,0.01,rain,1022.27,Mostly Cloudy,4.79,11/01/2017 12:00,16.09,212,2.96
CYYZ,01/11/2017 13:00,5.04,0.97,-0.23,0.69,cloudy,11/01/2017 9:00,301.36,0,0,0,rain,1023.02,Overcast,5.04,11/01/2017 13:00,16.09,188,2.11
CYYZ,01/11/2017 14:00,5.75,0.81,-0.05,0.66,partly-cloudy-day,11/01/2017 10:00,301.4,0,0,0,rain,1022.93,Mostly Cloudy,5.75,11/01/2017 14:00,16.09,153,1.71
CYYZ,01/11/2017 15:00,6.51,0.32,-0.44,0.61,partly-cloudy-day,11/01/2017 11:00,301.51,0,0,0,rain,1022.83,Partly Cloudy,6.51,11/01/2017 15:00,16.09,167,1.61
CYYZ,01/11/2017 16:00,7.3,0.15,-0.29,0.58,clear-day,11/01/2017 12:00,302.21,0,0,0,rain,1022.37,Clear,7.3,11/01/2017 16:00,16.09,157,1.56
CYYZ,01/11/2017 17:00,7.39,0.24,0.48,0.61,clear-day,11/01/2017 13:00,303.11,0,0,0,rain,1021.37,Clear,7.39,11/01/2017 17:00,16.09,110,4.07
CYYZ,01/11/2017 18:00,7.51,0.79,0.66,0.62,partly-cloudy-day,11/01/2017 14:00,297.69,0,0,0,rain,1021.05,Mostly Cloudy,7.51,11/01/2017 18:00,16.09,88,3.78
CYYZ,01/11/2017 19:00,7.31,0.84,1.53,0.67,partly-cloudy-day,11/01/2017 15:00,297.94,0,0,0,rain,1020.65,Mostly Cloudy,7.31,11/01/2017 19:00,16.09,79,2.93
CYYZ,01/11/2017 20:00,6.92,0.81,2.71,0.75,partly-cloudy-day,11/01/2017 16:00,298.5,0,0.0178,0.2,rain,1020.63,Mostly Cloudy,6.92,11/01/2017 20:00,14.74,83,3.86
CYYZ,01/11/2017 21:00,6.29,0.79,3.12,0.8,partly-cloudy-day,11/01/2017 17:00,299.08,0,0.2235,0.43,rain,1020.42,Mostly Cloudy,6.29,11/01/2017 21:00,15.58,56,3.46
CYYZ,01/11/2017 22:00,5.04,0.62,3.26,0.82,partly-cloudy-day,11/01/2017 18:00,299.69,0,0.1702,0.52,rain,1020.34,Mostly Cloudy,6.02,11/01/2017 22:00,16.09,71,5.58
CYYZ,01/11/2017 23:00,4.6,0.3,3.4,0.85,partly-cloudy-night,11/01/2017 19:00,300.3,0,0.1245,0.31,rain,1019.91,Partly Cloudy,5.64,11/01/2017 23:00,16.09,68,5.63
CYYZ,02/11/2017 0:00,4.47,0.35,3.48,0.86,partly-cloudy-night,11/01/2017 20:00,303.07,0,0.0432,0.25,rain,1020.03,Partly Cloudy,5.66,11/02/2017 0:00,15.8,62,6.05
CYYZ,02/11/2017 1:00,4.74,0.62,3.81,0.87,partly-cloudy-night,11/01/2017 21:00,302.21,0,0.0076,0.05,rain,1020.02,Mostly Cloudy,5.87,11/02/2017 1:00,15.74,67,6
CYYZ,02/11/2017 2:00,6.11,0.65,4.22,0.88,partly-cloudy-night,11/01/2017 22:00,300.79,0,0,0,rain,1019.96,Mostly Cloudy,6.11,11/02/2017 2:00,13.02,56,4.31
CYYZ,02/11/2017 3:00,6.43,0.4,4.44,0.87,partly-cloudy-night,11/01/2017 23:00,299.16,0,0,0,rain,1019.27,Partly Cloudy,6.43,11/02/2017 3:00,14.58,80,4.22
CYYZ,02/11/2017 4:00,6.58,0.42,4.59,0.87,partly-cloudy-night,11/02/2017 0:00,297.51,0,0,0,rain,1018.82,Partly Cloudy,6.58,11/02/2017 4:00,15.74,93,4.15
CYYZ,02/11/2017 5:00,6.56,0.72,4.81,0.89,partly-cloudy-night,11/02/2017 1:00,295.72,0,0.2311,0.74,rain,1018.55,Mostly Cloudy,6.56,11/02/2017 5:00,11.18,79,3.51
CYYZ,02/11/2017 6:00,5.61,0.69,5.28,0.91,rain,11/02/2017 2:00,298.3,0,0.7823,0.82,rain,1017.35,Light Rain,6.61,11/02/2017 6:00,11.1,74,5.92
CYYZ,02/11/2017 7:00,5.33,0.37,5.57,0.93,partly-cloudy-night,11/02/2017 3:00,296.38,0,0.5486,0.63,rain,1016.37,Partly Cloudy,6.69,11/02/2017 7:00,8.26,68,7.23
CYYZ,02/11/2017 8:00,5.59,0.8,6.08,0.94,rain,11/02/2017 4:00,294.56,0,0.9982,0.89,rain,1015.2,Light Rain,6.94,11/02/2017 8:00,6.21,68,7.39
CYYZ,02/11/2017 9:00,6.62,0.8,6.43,0.94,rain,11/02/2017 5:00,293.26,0,2.0752,0.87,rain,1014.62,Rain,7.36,11/02/2017 9:00,7.29,73,5.46
CYYZ,02/11/2017 10:00,7.21,0.8,7.17,0.96,rain,11/02/2017 6:00,292.74,0,2.0041,0.87,rain,1013.91,Rain,7.83,11/02/2017 10:00,7.44,82,5.29
CYYZ,02/11/2017 11:00,8.4,0.84,7.68,0.95,partly-cloudy-night,11/02/2017 7:00,292.79,0,0.5207,0.89,rain,1014,Mostly Cloudy,8.4,11/02/2017 11:00,5.83,90,1.71
CYYZ,02/11/2017 12:00,9.13,0.84,8.38,0.95,partly-cloudy-night,11/02/2017 8:00,292.98,0,0.2286,0.6,rain,1014.07,Mostly Cloudy,9.13,11/02/2017 12:00,4.04,85,1.09
CYYZ,02/11/2017 13:00,9.67,0.8,8.79,0.94,partly-cloudy-day,11/02/2017 9:00,293.21,0,0.3937,0.84,rain,1014.76,Mostly Cloudy,9.67,11/02/2017 13:00,3.77,198,0.89
CYYZ,02/11/2017 14:00,10.56,0.8,9.86,0.95,partly-cloudy-day,11/02/2017 10:00,293.59,0,0.3023,0.84,rain,1015.03,Mostly Cloudy,10.56,11/02/2017 14:00,8.75,191,2.66
CYYZ,02/11/2017 15:00,11.79,0.84,11.02,0.95,partly-cloudy-day,11/02/2017 11:00,293.37,0,0.1143,0.39,rain,1015.2,Mostly Cloudy,11.79,11/02/2017 15:00,10.72,214,4.94
CYYZ,02/11/2017 16:00,12.63,0.63,11.9,0.95,partly-cloudy-day,11/02/2017 12:00,292.2,0,0.4648,0.59,rain,1015.19,Mostly Cloudy,12.63,11/02/2017 16:00,12.34,220,6.13
CYYZ,02/11/2017 17:00,13.56,0.48,12.37,0.93,partly-cloudy-day,11/02/2017 13:00,290.52,0,0.127,0.44,rain,1014.83,Partly Cloudy,13.56,11/02/2017 17:00,15.84,202,6.39
CYYZ,02/11/2017 18:00,13.72,0.84,12.21,0.91,partly-cloudy-day,11/02/2017 14:00,288.75,0,0.0051,0.03,rain,1014.57,Mostly Cloudy,13.72,11/02/2017 18:00,16.09,211,8.05
CYYZ,02/11/2017 19:00,13.9,0.93,11.63,0.86,partly-cloudy-day,11/02/2017 15:00,287.01,0,0.0076,0.09,rain,1014.7,Mostly Cloudy,13.9,11/02/2017 19:00,16.09,201,7.69
CYYZ,02/11/2017 20:00,14.09,1,11.99,0.87,cloudy,11/02/2017 16:00,285.36,0,0,0,rain,1014.62,Overcast,14.09,11/02/2017 20:00,16.09,203,8.85
CYYZ,02/11/2017 21:00,14.12,0.93,11.94,0.87,partly-cloudy-day,11/02/2017 17:00,284.2,0,0.0356,0.1,rain,1014.76,Mostly Cloudy,14.12,11/02/2017 21:00,16.09,202,8.77
CYYZ,02/11/2017 22:00,13.86,0.97,11.89,0.88,cloudy,11/02/2017 18:00,283.62,0,0.0356,0.07,rain,1014.5,Overcast,13.86,11/02/2017 22:00,16.09,197,6.98
CYYZ,02/11/2017 23:00,14.48,1,12.19,0.86,cloudy,11/02/2017 19:00,283.45,0,0.0127,0.04,rain,1014.44,Overcast,14.48,11/02/2017 23:00,16.09,201,6.89
CYYZ,03/11/2017 0:00,14.58,1,12.27,0.86,cloudy,11/02/2017 20:00,283.77,0,0,0,rain,1014.3,Overcast,14.58,11/03/2017 0:00,16.09,215,6.58
CYYZ,03/11/2017 1:00,14.48,0.9,12.33,0.87,partly-cloudy-night,11/02/2017 21:00,283.66,0,0.0025,0.04,rain,1014.08,Mostly Cloudy,14.48,11/03/2017 1:00,16.09,207,6.84
CYYZ,03/11/2017 2:00,14.79,0.86,12.36,0.85,partly-cloudy-night,11/02/2017 22:00,283.8,0,0.1041,0.15,rain,1013.92,Mostly Cloudy,14.79,11/03/2017 2:00,16.09,228,7.61
CYYZ,03/11/2017 3:00,14.36,0.72,12.02,0.86,partly-cloudy-night,11/02/2017 23:00,284.45,0,0.1905,0.11,rain,1013.69,Mostly Cloudy,14.36,11/03/2017 3:00,13.63,230,5.78
CYYZ,03/11/2017 4:00,14.26,0.3,12.46,0.89,partly-cloudy-night,11/03/2017 0:00,286.09,0,0.1448,0.27,rain,1012.86,Partly Cloudy,14.26,11/03/2017 4:00,8.56,248,4.51
CYYZ,03/11/2017 5:00,12.85,0.28,11.19,0.9,partly-cloudy-night,11/03/2017 1:00,288.28,0,0.414,0.86,rain,1013.59,Partly Cloudy,12.85,11/03/2017 5:00,16.09,322,6.57
CYYZ,03/11/2017 6:00,11.75,0.18,10.46,0.92,rain,11/03/2017 2:00,285.35,0,1.5164,0.86,rain,1013.56,Rain,11.75,11/03/2017 6:00,14.89,345,6.12
CYYZ,03/11/2017 7:00,11.14,0.28,9.83,0.92,rain,11/03/2017 3:00,286.92,0,1.336,0.83,rain,1013.29,Light Rain,11.14,11/03/2017 7:00,16.09,340,4.99
CYYZ,03/11/2017 8:00,10.59,0.62,9.11,0.91,partly-cloudy-night,11/03/2017 4:00,288.66,0,0.1905,0.52,rain,1014.74,Mostly Cloudy,10.59,11/03/2017 8:00,16.09,326,5.46
CYYZ,03/11/2017 9:00,10.11,0.61,8.29,0.89,partly-cloudy-night,11/03/2017 5:00,290.55,0,0.066,0.22,rain,1015.52,Mostly Cloudy,10.11,11/03/2017 9:00,16.09,330,4.84
CYYZ,03/11/2017 10:00,9.01,0.69,7.99,0.9,partly-cloudy-night,11/03/2017 6:00,292.75,0,0.287,0.8,rain,1016.33,Mostly Cloudy,9.62,11/03/2017 10:00,15.74,316,6.16
CYYZ,03/11/2017 11:00,9.32,0.57,7.99,0.91,rain,11/03/2017 7:00,295.12,0,0.6934,0.85,rain,1017.04,Light Rain,9.32,11/03/2017 11:00,16.09,319,4.51
CYYZ,03/11/2017 12:00,8.67,0.71,7.42,0.9,partly-cloudy-night,11/03/2017 8:00,296.7,0,0.2337,0.52,rain,1017.83,Mostly Cloudy,9.02,11/03/2017 12:00,15.76,307,4.94
CYYZ,03/11/2017 13:00,9.08,0.72,7.16,0.88,partly-cloudy-day,11/03/2017 9:00,295.79,0,0.0533,0.21,rain,1018.93,Mostly Cloudy,9.08,11/03/2017 13:00,16.09,287,4.44
