13778
13357
13150
13125
13684
14679
15933
16537
16896
16899
16826
16851
16810
16854
16898
17550
18277
18657
18490
18257
17843
17036
15932
14843
13817
13318
13048
12939
13375
14396
15660
16223
16238
16053
15938
15878
15812
15870
15983
16828
17850
18401
18280
18047
17616
16845
15714
14558
13732
13268
13031
12968
13490
14557
15841
16415
16439
16308
16285
16273
16239
16313
16408
17235
18260
18827
18773
18650
18252
17496
16342
15162
14366
13880
13606
13560
13751
14907
16228
16756
16828
16667
16507
16426
16411
16457
16608
16909
18006
18380
18224
18041
17689
16979
15954
14871
14027
13505
13195
13118
13290
14447
15721
16219
16336
16220
16081
15997
15895
15851
15949
16249
17247
17575
17357
17089
16664
15988
15026
14023
13077
12517
12158
11974
11936
12143
13111
13975
14358
14866
15082
15122
15112
15071
15140
15396
16397
16715
16366
15921
15524
15033
14341
13553
12717
12315
12085
12030
12139
12384
12834
13325
13842
14171
14364
14540
14669
14705
14935
15929
16891
17314
17096
16667
16135
15403
14535
13755
