13466
12977
12722
12756
13313
14329
15843
16651
16784
16609
16446
16328
16281
16415
16508
17076
17918
18393
18248
17920
17471
16689
15403
14231
13409
12824
12457
12319
12392
13439
14886
15945
16003
16062
16091
16118
16102
16213
16442
17045
17898
18181
17935
17753
17486
16879
15858
14726
13966
13438
13123
13071
13228
14331
15729
16413
16621
16443
16302
16261
16221
16312
16520
17330
18185
18511
18358
18255
17985
17341
16307
15195
14660
14198
13941
13869
14312
15290
16615
17272
17255
17003
16846
16763
16632
16694
16768
17612
18685
19254
19189
19074
18756
18083
16908
15612
14593
14019
13724
13656
13815
14867
16228
16882
17072
16902
16739
16615
16505
16546
16667
16954
18101
18472
18324
18132
17832
17220
16255
15169
14391
13799
13446
13310
13333
13584
14497
15296
15588
16044
16241
16332
16330
16262
16366
16633
17701
18021
17809
17456
17074
16566
15788
14905
14209
13636
13265
13124
13114
13268
13677
14342
14932
15403
15674
15851
15950
15958
16143
16974
17989
18431
18298
17994
17643
17081
16268
15388
