11541
11359
11302
11800
12834
14348
15156
15301
15163
14952
14761
14595
14512
14527
14716
15155
15665
16231
16662
16439
15730
14612
13357
12639
12197
11918
11761
11854
12925
14378
15050
15187
14884
14674
14550
14481
14479
14506
14658
15049
15601
16040
16402
16106
15337
14266
13193
12387
12031
11757
11625
11692
12922
14355
15091
15179
14910
14755
14645
14561
14649
14759
14915
15349
15804
16118
16467
16247
15517
14389
13208
12384
11905
11646
11509
11567
12778
14212
14951
15079
14875
14700
14545
14441
14484
14551
14679
15091
15527
15884
16303
16074
15370
14270
13127
12319
11580
11250
11117
11231
12278
13735
14403
14580
14263
14045
13868
13765
13684
13637
13614
13971
14498
15100
15368
15079
14456
13572
12628
11817
11537
11215
11005
10940
11080
11983
12682
12993
13342
13343
13210
13038
12950
13075
13166
13543
14062
14502
14608
14162
13620
12904
12014
11356
10835
10525
10347
10317
10422
10807
11736
12406
12727
13045
13231
13421
13391
13330
13468
13853
14474
14779
14979
14601
13923
13109
12523
11893
