Partition_Key, Row_Key, Apparent_Temperature, Cloud_Cover, Dew_Point, Humidity, Icon, Local_Time, Ozone, Precip_Accumulation, Precip_Intensity, Precip_Probability, Precip_Type, Pressure, Summary, Temperature, UTC_Time, Visibility, Wind_Bearing, Wind_Speed
CYYZ,12/12/2017 5:00,-4.59,0.46,-4.09,0.88,fog,12/12/2017 0:00,356.68,0.081,0.0787,0.3,snow,1005.91,Foggy,-2.39,12/12/2017 5:00,2.78,81,5.63
CYYZ,12/12/2017 6:00,-2.7,0.84,-4.22,0.89,fog,12/12/2017 1:00,360.28,0.119,0.1118,0.3,snow,1004.41,Foggy,-2.7,12/12/2017 6:00,2.41,55,4.28
CYYZ,12/12/2017 7:00,-2.42,0.84,-3.83,0.9,fog,12/12/2017 2:00,361.55,0.152,0.1473,0.33,snow,1003.01,Foggy,-2.42,12/12/2017 7:00,2.91,59,4.78
CYYZ,12/12/2017 8:00,-4.21,0.84,-3.39,0.91,snow,12/12/2017 3:00,362.07,0.18,0.1778,0.33,snow,1002.12,Light Snow,-2.16,12/12/2017 8:00,2.09,50,5.38
CYYZ,12/12/2017 9:00,-3.75,0.84,-3.34,0.9,fog,12/12/2017 4:00,363.12,0.168,0.1727,0.3,snow,1001.08,Foggy,-1.94,12/12/2017 9:00,2.45,49,4.96
CYYZ,12/12/2017 10:00,-2.21,0.7,-3.44,0.91,fog,12/12/2017 5:00,365.27,0.168,0.1651,0.3,snow,1000.48,Foggy,-2.21,12/12/2017 10:00,3.15,45,3.23
CYYZ,12/12/2017 11:00,-2.38,0.41,-3.77,0.9,partly-cloudy-night,12/12/2017 6:00,367.86,0.152,0.1473,0.3,snow,999.95,Partly Cloudy,-2.38,12/12/2017 11:00,4.92,33,3.41
CYYZ,12/12/2017 12:00,-2.42,0.84,-3.91,0.89,partly-cloudy-night,12/12/2017 7:00,373.78,0.091,0.0889,0.3,snow,999.93,Mostly Cloudy,-2.42,12/12/2017 12:00,9.22,10,2.4
CYYZ,12/12/2017 13:00,-2.45,0.91,-3.66,0.91,fog,12/12/2017 8:00,376.73,0.104,0.1016,0.28,snow,1000.22,Foggy,-2.45,12/12/2017 13:00,2.83,298,4.2
CYYZ,12/12/2017 14:00,-5.71,0.81,-4.41,0.85,partly-cloudy-day,12/12/2017 9:00,379.65,0.122,0.1194,0.27,snow,1000.24,Mostly Cloudy,-2.3,12/12/2017 14:00,9.03,286,8.87
CYYZ,12/12/2017 15:00,-5.19,0.9,-5.5,0.8,partly-cloudy-day,12/12/2017 10:00,381.88,0.079,0.0762,0.26,snow,1000.37,Mostly Cloudy,-2.47,12/12/2017 15:00,11.28,284,6.86
CYYZ,12/12/2017 16:00,-6.76,0.82,-6.8,0.75,partly-cloudy-day,12/12/2017 11:00,382.99,0.081,0.0737,0.23,snow,1000.85,Mostly Cloudy,-3.05,12/12/2017 16:00,12.09,300,9.38
CYYZ,12/12/2017 17:00,-7.39,0.24,-8.76,0.67,clear-day,12/12/2017 12:00,383.47,0.018,0.0152,0.06,snow,1001.15,Clear,-3.53,12/12/2017 17:00,15.4,288,9.59
CYYZ,12/12/2017 18:00,-8.17,0.28,-10.18,0.62,partly-cloudy-day,12/12/2017 13:00,387.33,0,0.0051,0.03,snow,1001.65,Partly Cloudy,-3.99,12/12/2017 18:00,16.09,304,10.33
CYYZ,12/12/2017 19:00,-8.19,0.68,-11.56,0.58,partly-cloudy-day,12/12/2017 14:00,390.42,0.025,0.0203,0.12,snow,1002.23,Mostly Cloudy,-4.53,12/12/2017 19:00,16.09,288,8.43
CYYZ,12/12/2017 20:00,-10.69,0.63,-11.89,0.61,partly-cloudy-day,12/12/2017 15:00,393.93,0.058,0.0406,0.12,snow,1002.76,Mostly Cloudy,-5.64,12/12/2017 20:00,16.09,290,12.28
CYYZ,12/12/2017 21:00,-10.81,0.33,-13.11,0.59,partly-cloudy-day,12/12/2017 16:00,397.44,0,0.0025,0.07,snow,1003.13,Partly Cloudy,-6.52,12/12/2017 21:00,16.09,288,9.17
CYYZ,12/12/2017 22:00,-11.58,0.37,-13.43,0.62,partly-cloudy-night,12/12/2017 17:00,400.82,0,0,0,snow,1003.51,Partly Cloudy,-7.51,12/12/2017 22:00,16.09,287,8.11
CYYZ,12/12/2017 23:00,-13.22,0.63,-14.27,0.62,partly-cloudy-night,12/12/2017 18:00,404.17,0,0,0,snow,1003.85,Mostly Cloudy,-8.29,12/12/2017 23:00,16.09,284,10.07
CYYZ,13/12/2017 0:00,-13.57,0.31,-14.66,0.62,partly-cloudy-night,12/12/2017 19:00,387.7,0,0,0,snow,1004,Partly Cloudy,-8.79,12/13/2017 00:00,16.09,297,9.35
CYYZ,13/12/2017 1:00,-13.64,0.66,-14.58,0.64,partly-cloudy-night,12/12/2017 20:00,389.77,0,0,0,snow,1004.32,Mostly Cloudy,-9.02,12/13/2017 01:00,16.09,288,8.85
CYYZ,13/12/2017 2:00,-14.67,0.57,-15.09,0.63,partly-cloudy-night,12/12/2017 21:00,391.53,0,0,0,snow,1004.14,Partly Cloudy,-9.47,12/13/2017 02:00,16.09,296,10.19
CYYZ,13/12/2017 3:00,-14.43,0.59,-14.89,0.65,partly-cloudy-night,12/12/2017 22:00,394.23,0,0,0,snow,1003.9,Partly Cloudy,-9.64,12/13/2017 03:00,16.09,285,8.98
CYYZ,13/12/2017 4:00,-15.02,0.77,-14.64,0.7,partly-cloudy-night,12/12/2017 23:00,398.63,0,0,0,snow,1003.83,Mostly Cloudy,-10.21,12/13/2017 04:00,16.09,322,8.74
CYYZ,13/12/2017 5:00,-15.86,0.68,-15.02,0.71,partly-cloudy-night,12/13/2017 00:00,403.83,0,0,0,snow,1003.68,Mostly Cloudy,-10.81,12/13/2017 05:00,14.53,317,9.08
CYYZ,13/12/2017 6:00,-16.33,0.68,-15.51,0.7,partly-cloudy-night,12/13/2017 01:00,405.42,0,0,0,snow,1003.58,Mostly Cloudy,-11.22,12/13/2017 06:00,14.15,308,9.04
CYYZ,13/12/2017 7:00,-15.44,0.28,-15.47,0.72,partly-cloudy-night,12/13/2017 02:00,410.67,0,0,0,snow,1003.87,Partly Cloudy,-11.42,12/13/2017 07:00,13.63,319,6.55
CYYZ,13/12/2017 8:00,-15.66,0.61,-15.12,0.73,partly-cloudy-night,12/13/2017 03:00,415.67,0,0,0,snow,1004.57,Mostly Cloudy,-11.33,12/13/2017 08:00,16.09,305,7.21
CYYZ,13/12/2017 9:00,-15.87,0.59,-15.44,0.72,partly-cloudy-night,12/13/2017 04:00,417.77,0.119,0.0635,0.21,snow,1005.05,Partly Cloudy,-11.38,12/13/2017 09:00,14.18,317,7.52
CYYZ,13/12/2017 10:00,-16.38,0.55,-15.7,0.72,partly-cloudy-night,12/13/2017 05:00,415.1,0.122,0.0635,0.22,snow,1005.71,Partly Cloudy,-11.76,12/13/2017 10:00,10.69,319,7.69
CYYZ,13/12/2017 11:00,-17.12,0.52,-15.75,0.75,partly-cloudy-night,12/13/2017 06:00,409.47,0,0,0,snow,1006.22,Partly Cloudy,-12.26,12/13/2017 11:00,16.09,314,8
CYYZ,13/12/2017 12:00,-19,0.11,-15.88,0.76,clear-night,12/13/2017 07:00,400.33,0,0,0,snow,1006.46,Clear,-12.6,12/13/2017 12:00,16.09,302,11.86
CYYZ,13/12/2017 13:00,-17.82,0.03,-15.68,0.76,clear-day,12/13/2017 08:00,396.17,0,0,0,snow,1006.8,Clear,-12.37,12/13/2017 13:00,16.09,310,9.35
CYYZ,13/12/2017 14:00,-17.59,0.03,-15.5,0.73,clear-day,12/13/2017 09:00,392.13,0,0,0,snow,1007.19,Clear,-11.72,12/13/2017 14:00,16.09,309,10.83
CYYZ,13/12/2017 15:00,-15.72,0.03,-15.1,0.69,clear-day,12/13/2017 10:00,388.24,0,0,0,snow,1007.4,Clear,-10.47,12/13/2017 15:00,16.09,312,9.78
CYYZ,13/12/2017 16:00,-13.92,0.03,-14.56,0.66,clear-day,12/13/2017 11:00,384.43,0,0,0,snow,1007.48,Clear,-9.43,12/13/2017 16:00,16.09,303,8.32
CYYZ,13/12/2017 17:00,-12.57,0.03,-14.36,0.61,clear-day,12/13/2017 12:00,380.79,0,0,0,snow,1006.5,Clear,-8.18,12/13/2017 17:00,16.09,318,8.63
CYYZ,13/12/2017 18:00,-11.41,0.03,-14.26,0.57,clear-day,12/13/2017 13:00,376.89,0,0,0,snow,1005.86,Clear,-7.12,12/13/2017 18:00,16.09,289,8.88
CYYZ,13/12/2017 19:00,-11.25,0.03,-14.28,0.56,clear-day,12/13/2017 14:00,374.53,0,0,0,snow,1005.25,Clear,-7.02,12/13/2017 19:00,16.09,302,8.75
CYYZ,13/12/2017 20:00,-10.94,0.03,-14.24,0.56,clear-day,12/13/2017 15:00,372.95,0,0,0,snow,1004.7,Clear,-6.99,12/13/2017 20:00,16.09,317,8.01
CYYZ,13/12/2017 21:00,-11.05,0.03,-14.04,0.6,clear-day,12/13/2017 16:00,372.1,0,0,0,snow,1004.58,Clear,-7.54,12/13/2017 21:00,16.09,316,6.79
CYYZ,13/12/2017 22:00,-10.74,0.04,-14.01,0.62,clear-night,12/13/2017 17:00,372.19,0,0,0,snow,1003.88,Clear,-7.98,12/13/2017 22:00,16.09,352,5.2
CYYZ,13/12/2017 23:00,-8.26,0.56,-14,0.63,partly-cloudy-night,12/13/2017 18:00,372.85,0,0,0,snow,1003.17,Partly Cloudy,-8.26,12/13/2017 23:00,16.09,6,2.01
CYYZ,14/12/2017 0:00,-8.32,0.91,-13.72,0.65,partly-cloudy-night,12/13/2017 19:00,364.74,0,0,0,snow,1002.95,Mostly Cloudy,-8.32,12/14/2017 00:00,16.09,57,4.41
CYYZ,14/12/2017 1:00,-8.55,0.97,-13.55,0.67,cloudy,12/13/2017 20:00,365.03,0,0,0,snow,1003.25,Overcast,-8.55,12/14/2017 01:00,14.76,57,3.22
CYYZ,14/12/2017 2:00,-8.52,0.97,-13.57,0.67,cloudy,12/13/2017 21:00,365.08,0.033,0.0178,0.04,snow,1003.36,Overcast,-8.52,12/14/2017 02:00,14.02,32,4.43
CYYZ,14/12/2017 3:00,-11.29,0.84,-13.09,0.7,partly-cloudy-night,12/13/2017 22:00,364.91,0.025,0.0152,0.04,snow,1003.04,Mostly Cloudy,-8.65,12/14/2017 03:00,11.09,28,4.86
CYYZ,14/12/2017 4:00,-12.66,0.96,-13.19,0.72,cloudy,12/13/2017 23:00,364.16,0.02,0.0102,0.04,snow,1002.48,Overcast,-9.04,12/14/2017 04:00,12.63,27,6.52
CYYZ,14/12/2017 5:00,-14.62,0.87,-13.45,0.73,partly-cloudy-night,12/14/2017 00:00,363.24,0.02,0.0102,0.04,snow,1002.3,Mostly Cloudy,-9.56,12/14/2017 05:00,11.41,14,9.77
CYYZ,14/12/2017 6:00,-14.71,0.87,-14.02,0.73,partly-cloudy-night,12/14/2017 01:00,363.94,0.018,0.0102,0.03,snow,1002.65,Mostly Cloudy,-10.19,12/14/2017 06:00,13.31,8,8.05
CYYZ,14/12/2017 7:00,-15.56,0.87,-14.87,0.71,partly-cloudy-night,12/14/2017 02:00,366.17,0.025,0.0127,0.03,snow,1003.3,Mostly Cloudy,-10.59,12/14/2017 07:00,14.53,354,8.98
CYYZ,14/12/2017 8:00,-16.59,0.84,-16.07,0.68,partly-cloudy-night,12/14/2017 03:00,368.96,0.025,0.0127,0.03,snow,1004.49,Mostly Cloudy,-11.34,12/14/2017 08:00,16.09,349,9.35
CYYZ,14/12/2017 9:00,-17.83,0.84,-16.28,0.71,partly-cloudy-night,12/14/2017 04:00,370.4,0.018,0.0102,0.03,snow,1005.38,Mostly Cloudy,-12.08,12/14/2017 09:00,16.09,344,10.32
CYYZ,14/12/2017 10:00,-19.59,0.55,-17.62,0.71,partly-cloudy-night,12/14/2017 05:00,368.99,0,0,0,snow,1006.42,Partly Cloudy,-13.42,12/14/2017 10:00,16.09,349,10.72
CYYZ,14/12/2017 11:00,-19.89,0.05,-18.17,0.7,clear-night,12/14/2017 06:00,366.19,0,0,0,snow,1007.74,Clear,-13.84,12/14/2017 11:00,16.09,341,10.17
CYYZ,14/12/2017 12:00,-19.98,0.1,-17.92,0.73,clear-night,12/14/2017 07:00,367.7,0,0,0,snow,1009.38,Clear,-14.19,12/14/2017 12:00,16.09,326,9.35
CYYZ,14/12/2017 13:00,-19.58,0.1,-17.7,0.76,clear-day,12/14/2017 08:00,366.34,0,0,0,snow,1010.58,Clear,-14.35,12/14/2017 13:00,16.09,321,8.01
CYYZ,14/12/2017 14:00,-18.73,0.1,-17.52,0.74,clear-day,12/14/2017 09:00,364.66,0,0,0,snow,1010.59,Clear,-13.98,12/14/2017 14:00,16.09,330,7.19
CYYZ,14/12/2017 15:00,-15.94,0.05,-17.03,0.68,clear-day,12/14/2017 10:00,362.96,0.127,0.066,0.22,snow,1013.2,Clear,-12.39,12/14/2017 15:00,16.09,328,5.5
CYYZ,14/12/2017 16:00,-14.87,0.1,-15.86,0.66,clear-day,12/14/2017 11:00,361.22,0,0,0,snow,1014.09,Clear,-10.81,12/14/2017 16:00,15.93,315,6.82
CYYZ,14/12/2017 17:00,-11.96,0.04,-15.04,0.62,clear-day,12/14/2017 12:00,359.42,0,0,0,snow,1014.36,Clear,-9.08,12/14/2017 17:00,16.09,287,5.15
CYYZ,14/12/2017 18:00,-11.32,0.04,-15.1,0.53,clear-day,12/14/2017 13:00,357.11,0,0,0,snow,1014.31,Clear,-7.2,12/14/2017 18:00,16.09,280,8.37
CYYZ,14/12/2017 19:00,-10.58,0.04,-14.46,0.53,clear-day,12/14/2017 14:00,356.04,0,0,0,snow,1014.25,Clear,-6.57,12/14/2017 19:00,16.09,287,8.38
CYYZ,14/12/2017 20:00,-9.14,0.05,-13.23,0.57,clear-day,12/14/2017 15:00,355.52,0,0,0,snow,1014.43,Clear,-6.1,12/14/2017 20:00,16.09,292,6.24
CYYZ,14/12/2017 21:00,-8.92,0.13,-12.72,0.6,clear-day,12/14/2017 16:00,354.93,0,0,0,snow,1014.85,Clear,-6.17,12/14/2017 21:00,16.09,285,5.63
CYYZ,14/12/2017 22:00,-9.87,0.21,-12.81,0.63,clear-night,12/14/2017 17:00,354.09,0,0,0,snow,1015.28,Clear,-6.88,12/14/2017 22:00,16.09,279,5.92
CYYZ,14/12/2017 23:00,-7.64,0.11,-12.93,0.66,clear-night,12/14/2017 18:00,353.2,0,0,0,snow,1015.79,Clear,-7.64,12/14/2017 23:00,16.09,264,4.35
CYYZ,15/12/2017 0:00,-11.39,0.03,-12.66,0.69,clear-night,12/14/2017 19:00,345.34,0,0,0,snow,1016.28,Clear,-7.98,12/15/2017 00:00,16.09,251,6.42
CYYZ,15/12/2017 1:00,-8.22,0.03,-12.28,0.72,clear-night,12/14/2017 20:00,344.09,0,0,0,snow,1016.91,Clear,-8.22,12/15/2017 01:00,16.09,253,4.09
CYYZ,15/12/2017 2:00,-8.41,0.06,-11.99,0.75,clear-night,12/14/2017 21:00,342.55,0,0,0,snow,1017.17,Clear,-8.41,12/15/2017 02:00,16.09,286,2.95
CYYZ,15/12/2017 3:00,-11.42,0.06,-11.73,0.76,clear-night,12/14/2017 22:00,341.03,0,0,0,snow,1017.32,Clear,-8.33,12/15/2017 03:00,16.09,285,5.7
CYYZ,15/12/2017 4:00,-8.67,0.07,-12.03,0.77,clear-night,12/14/2017 23:00,339.54,0,0,0,snow,1017.05,Clear,-8.67,12/15/2017 04:00,16.09,283,4.67
CYYZ,15/12/2017 5:00,-11.96,0.06,-12.42,0.75,clear-night,12/15/2017 00:00,338.07,0,0,0,snow,1016.77,Clear,-8.88,12/15/2017 05:00,15.72,277,5.54
CYYZ,15/12/2017 6:00,-12.52,0.01,-12.87,0.74,clear-night,12/15/2017 01:00,336.17,0,0,0,snow,1016.61,Clear,-9.12,12/15/2017 06:00,16.09,278,6.05
CYYZ,15/12/2017 7:00,-9.37,0,-13.42,0.72,clear-night,12/15/2017 02:00,334.59,0,0,0,snow,1016.36,Clear,-9.37,12/15/2017 07:00,16.09,275,3.83
CYYZ,15/12/2017 8:00,-9.74,0,-13.51,0.74,clear-night,12/15/2017 03:00,333.26,0,0,0,snow,1016.11,Clear,-9.74,12/15/2017 08:00,16.09,266,2.91
CYYZ,15/12/2017 9:00,-13.19,0.03,-12.93,0.78,clear-night,12/15/2017 04:00,332.71,0,0,0,snow,1015.53,Clear,-9.86,12/15/2017 09:00,16.09,257,5.73
CYYZ,15/12/2017 10:00,-13.54,0.11,-12.47,0.81,clear-night,12/15/2017 05:00,333.3,0,0,0,snow,1014.83,Clear,-9.92,12/15/2017 10:00,16.09,239,6.26
CYYZ,15/12/2017 11:00,-12.49,0.21,-12.16,0.78,clear-night,12/15/2017 06:00,334.69,0,0,0,snow,1014.73,Clear,-9.11,12/15/2017 11:00,16.09,249,6.02
CYYZ,15/12/2017 12:00,-12.02,0.56,-12.02,0.77,partly-cloudy-night,12/15/2017 07:00,337.53,0,0,0,snow,1014.52,Partly Cloudy,-8.71,12/15/2017 12:00,16.09,256,6.02
CYYZ,15/12/2017 13:00,-10.57,0.71,-11.37,0.75,partly-cloudy-day,12/15/2017 08:00,339.18,0,0,0,snow,1014.2,Mostly Cloudy,-7.71,12/15/2017 13:00,16.09,244,5.44
CYYZ,15/12/2017 14:00,-6.76,0.45,-11.34,0.7,partly-cloudy-day,12/15/2017 09:00,340.99,0,0,0,snow,1013.77,Partly Cloudy,-6.76,12/15/2017 14:00,16.09,222,3.98
CYYZ,15/12/2017 15:00,-5.47,0.38,-10.02,0.7,partly-cloudy-day,12/15/2017 10:00,343.32,0,0,0,snow,1013.27,Partly Cloudy,-5.47,12/15/2017 15:00,16.09,238,2.98
CYYZ,15/12/2017 16:00,-8.79,0.79,-9.93,0.68,partly-cloudy-day,12/15/2017 11:00,346.17,0,0,0,snow,1012.6,Mostly Cloudy,-4.88,12/15/2017 16:00,16.09,231,9
CYYZ,15/12/2017 17:00,-8.29,0.68,-8.33,0.73,partly-cloudy-day,12/15/2017 12:00,349.46,0,0,0,snow,1010.98,Mostly Cloudy,-4.17,12/15/2017 17:00,10.99,233,10.04
CYYZ,15/12/2017 18:00,-7.41,0.74,-7.86,0.74,partly-cloudy-day,12/15/2017 13:00,352.93,0.013,0.0102,0.03,snow,1009.74,Mostly Cloudy,-3.99,12/15/2017 18:00,10.9,229,8
CYYZ,15/12/2017 19:00,-6.74,0.93,-7.44,0.75,partly-cloudy-day,12/15/2017 14:00,358.19,0.013,0.0102,0.03,snow,1008.72,Mostly Cloudy,-3.69,12/15/2017 19:00,11.65,217,7.18
CYYZ,15/12/2017 20:00,-3.47,0.44,-6.89,0.77,partly-cloudy-day,12/15/2017 15:00,363.99,0.023,0.0203,0.07,snow,1008.04,Partly Cloudy,-3.47,12/15/2017 20:00,6.2,204,4.15
CYYZ,15/12/2017 21:00,-6.44,0.51,-5.91,0.84,partly-cloudy-day,12/15/2017 16:00,368.46,0.091,0.0787,0.27,snow,1007.46,Partly Cloudy,-3.57,12/15/2017 21:00,3.67,215,6.78
CYYZ,15/12/2017 22:00,-5.9,0.48,-5.59,0.86,partly-cloudy-night,12/15/2017 17:00,370.48,0.107,0.0914,0.26,snow,1007.16,Partly Cloudy,-3.57,12/15/2017 22:00,5.76,223,5.54
CYYZ,15/12/2017 23:00,-7.43,0.37,-6.23,0.81,partly-cloudy-night,12/15/2017 18:00,371.23,0.132,0.1143,0.27,snow,1006.92,Partly Cloudy,-3.47,12/15/2017 23:00,13.58,238,9.96
CYYZ,16/12/2017 0:00,-6.79,0.28,-6.5,0.8,partly-cloudy-night,12/15/2017 19:00,380.52,0.025,0.0203,0.03,snow,1006.95,Partly Cloudy,-3.52,12/16/2017 00:00,15.8,229,7.84
CYYZ,16/12/2017 1:00,-7.41,0.72,-6.97,0.77,partly-cloudy-night,12/15/2017 20:00,382.14,0.013,0.0127,0.03,snow,1007.3,Mostly Cloudy,-3.59,12/16/2017 01:00,16.09,258,9.38
CYYZ,16/12/2017 2:00,-6.82,0.58,-7.44,0.75,partly-cloudy-night,12/15/2017 21:00,383.09,0,0.0051,0.03,snow,1007.59,Partly Cloudy,-3.65,12/16/2017 02:00,15.77,251,7.5
CYYZ,16/12/2017 3:00,-7.3,0.61,-7.98,0.73,partly-cloudy-night,12/15/2017 22:00,382.45,0,0.0025,0.03,snow,1008.39,Mostly Cloudy,-3.84,12/16/2017 03:00,15.93,246,8.21
CYYZ,16/12/2017 4:00,-7.57,0.13,-8.53,0.7,clear-night,12/15/2017 23:00,379.27,0,0,0,snow,1008.96,Clear,-3.94,12/16/2017 04:00,16.09,247,8.61
CYYZ,16/12/2017 5:00,-8.06,0.04,-9.08,0.68,clear-night,12/16/2017 00:00,374.5,0,0,0,snow,1009.26,Clear,-4.14,12/16/2017 05:00,16.09,262,9.41
CYYZ,16/12/2017 6:00,-8.28,0.03,-9.27,0.7,clear-night,12/16/2017 01:00,368.73,0,0,0,snow,1009.69,Clear,-4.56,12/16/2017 06:00,16.09,250,8.58
CYYZ,16/12/2017 7:00,-8.27,0.05,-9.8,0.68,clear-night,12/16/2017 02:00,363.95,0,0,0,snow,1010.24,Clear,-4.91,12/16/2017 07:00,16.09,262,7.45
CYYZ,16/12/2017 8:00,-8.24,0.05,-9.95,0.68,clear-night,12/16/2017 03:00,357.49,0,0,0,snow,1011.1,Clear,-5.06,12/16/2017 08:00,16.09,257,6.95
CYYZ,16/12/2017 9:00,-8.57,0.22,-9.95,0.69,clear-night,12/16/2017 04:00,353.03,0,0,0,snow,1011.06,Clear,-5.11,12/16/2017 09:00,16.09,246,7.61
CYYZ,16/12/2017 10:00,-8.26,0.7,-9.94,0.68,partly-cloudy-night,12/16/2017 05:00,352,0,0,0,snow,1011.22,Mostly Cloudy,-5.02,12/16/2017 10:00,16.09,255,7.08
CYYZ,16/12/2017 11:00,-8.18,0.78,-9.49,0.7,partly-cloudy-night,12/16/2017 06:00,352.95,0,0,0,snow,1011.8,Mostly Cloudy,-4.94,12/16/2017 11:00,16.09,257,7.11
CYYZ,16/12/2017 12:00,-8.37,0.86,-8.73,0.72,partly-cloudy-night,12/16/2017 07:00,353.21,0,0,0,snow,1012.63,Mostly Cloudy,-4.41,12/16/2017 12:00,16.09,252,9.41
CYYZ,16/12/2017 13:00,-3.97,0.75,-8.48,0.71,partly-cloudy-day,12/16/2017 08:00,355.38,0,0,0,snow,1013.08,Mostly Cloudy,-3.97,12/16/2017 13:00,15.64,254,4.78
CYYZ,16/12/2017 14:00,-7.24,0.78,-8.22,0.71,partly-cloudy-day,12/16/2017 09:00,358.35,0,0,0,snow,1013.52,Mostly Cloudy,-3.82,12/16/2017 14:00,14.85,282,8.11
CYYZ,16/12/2017 15:00,-7.26,0.94,-7.94,0.72,cloudy,12/16/2017 10:00,361.24,0,0,0,snow,1014.48,Overcast,-3.55,12/16/2017 15:00,14.32,308,9.11
CYYZ,16/12/2017 16:00,-8.42,0.7,-9.28,0.7,partly-cloudy-day,12/16/2017 11:00,363.86,0,0,0,snow,1015.39,Mostly Cloudy,-4.57,12/16/2017 16:00,16,351,8.95
CYYZ,16/12/2017 17:00,-8.51,0.6,-10.64,0.63,partly-cloudy-day,12/16/2017 12:00,366.27,0,0,0,snow,1016.04,Mostly Cloudy,-4.74,12/16/2017 17:00,16.09,355,8.59
CYYZ,16/12/2017 18:00,-8.46,0.75,-11.38,0.59,partly-cloudy-day,12/16/2017 13:00,365.56,0,0,0,snow,1016.31,Mostly Cloudy,-4.62,12/16/2017 18:00,16.09,346,8.88
CYYZ,16/12/2017 19:00,-7.46,0.73,-11.43,0.58,partly-cloudy-day,12/16/2017 14:00,366.19,0,0,0,snow,1017.12,Mostly Cloudy,-4.32,12/16/2017 19:00,16.09,1,7.15
CYYZ,16/12/2017 20:00,-7.81,0.54,-12.03,0.56,partly-cloudy-day,12/16/2017 15:00,366.38,0,0,0,snow,1018.27,Partly Cloudy,-4.61,12/16/2017 20:00,16.09,340,7.18
CYYZ,16/12/2017 21:00,-8.76,0.11,-12.25,0.58,clear-day,12/16/2017 16:00,365.57,0,0,0,snow,1019.32,Clear,-5.39,12/16/2017 21:00,16.09,340,7.26
CYYZ,16/12/2017 22:00,-9.79,0.54,-12.25,0.63,partly-cloudy-night,12/16/2017 17:00,363.61,0,0,0,snow,1020.1,Partly Cloudy,-6.31,12/16/2017 22:00,16.09,344,7.18
CYYZ,16/12/2017 23:00,-9.33,0.82,-12.22,0.64,partly-cloudy-night,12/16/2017 18:00,360.68,0,0,0,snow,1021.42,Mostly Cloudy,-6.55,12/16/2017 23:00,16.09,351,5.6
CYYZ,17/12/2017 0:00,-9.53,0.63,-12.25,0.64,partly-cloudy-night,12/16/2017 19:00,343.99,0,0,0,snow,1022.74,Mostly Cloudy,-6.62,12/17/2017 00:00,16.09,347,5.83
CYYZ,17/12/2017 1:00,-11.06,0.24,-12.69,0.66,clear-night,12/16/2017 20:00,339.49,0,0,0,snow,1022.79,Clear,-7.54,12/17/2017 01:00,16.09,351,6.82
CYYZ,17/12/2017 2:00,-11,0.2,-12.88,0.68,clear-night,12/16/2017 21:00,334.32,0,0,0,snow,1023.33,Clear,-8.05,12/17/2017 02:00,16.09,345,5.52
CYYZ,17/12/2017 3:00,-11.43,0.23,-12.83,0.69,clear-night,12/16/2017 22:00,329.25,0,0,0,snow,1023.69,Clear,-8.12,12/17/2017 03:00,16.09,348,6.2
CYYZ,17/12/2017 4:00,-10.92,0.63,-12.96,0.68,partly-cloudy-night,12/16/2017 23:00,324.67,0,0,0,snow,1024.1,Mostly Cloudy,-8.05,12/17/2017 04:00,16.09,354,5.38
CYYZ,17/12/2017 5:00,-12,0.3,-13.29,0.68,partly-cloudy-night,12/17/2017 00:00,320.3,0,0,0,snow,1024.28,Partly Cloudy,-8.4,12/17/2017 05:00,16.09,5,6.68
CYYZ,17/12/2017 6:00,-9.32,0.28,-13.24,0.73,partly-cloudy-night,12/17/2017 01:00,313.05,0,0,0,snow,1024.69,Partly Cloudy,-9.32,12/17/2017 06:00,16.09,8,3.89
CYYZ,17/12/2017 7:00,-10.09,0.24,-13.43,0.76,clear-night,12/17/2017 02:00,310.69,0,0,0,snow,1025.41,Clear,-10.09,12/17/2017 07:00,16.09,38,4.22
CYYZ,17/12/2017 8:00,-13.9,0.21,-13.53,0.77,clear-night,12/17/2017 03:00,309.31,0.155,0.0813,0.27,snow,1026.45,Clear,-10.28,12/17/2017 08:00,16.09,50,6.13
CYYZ,17/12/2017 9:00,-10.69,0.27,-13.78,0.78,partly-cloudy-night,12/17/2017 04:00,307.88,0.155,0.0813,0.27,snow,1026.4,Partly Cloudy,-10.69,12/17/2017 09:00,16.09,53,4.73
CYYZ,17/12/2017 10:00,-14.62,0.2,-14.46,0.77,clear-night,12/17/2017 05:00,306.18,0,0,0,snow,1025.87,Clear,-11.3,12/17/2017 10:00,16.09,54,5.38
CYYZ,17/12/2017 11:00,-11.38,0.2,-14.57,0.77,clear-night,12/17/2017 06:00,304.49,0,0,0,snow,1026.6,Clear,-11.38,12/17/2017 11:00,16.09,27,4.15
CYYZ,17/12/2017 12:00,-11.65,0.54,-14.83,0.77,partly-cloudy-night,12/17/2017 07:00,302.58,0,0,0,snow,1027.18,Partly Cloudy,-11.65,12/17/2017 12:00,16.09,41,2.49
CYYZ,17/12/2017 13:00,-12.27,0.22,-15.27,0.78,clear-day,12/17/2017 08:00,301.13,0,0,0,snow,1027.27,Clear,-12.27,12/17/2017 13:00,16.09,41,4.02
CYYZ,17/12/2017 14:00,-11.53,0.56,-15.04,0.75,partly-cloudy-day,12/17/2017 09:00,299.76,0,0,0,snow,1027.76,Partly Cloudy,-11.53,12/17/2017 14:00,16.09,46,4.54
