Partition_Key, Row_Key, Apparent_Temperature, Cloud_Cover, Dew_Point, Humidity, Icon, Local_Time, Ozone, Precip_Accumulation, Precip_Intensity, Precip_Probability, Precip_Type, Pressure, Summary, Temperature, UTC_Time, Visibility, Wind_Bearing, Wind_Speed
CYYZ,29/09/2017 4:00,10.89,0.04,5.29,0.68,clear-night,09/29/2017 00:00,277.82,0,0.033,0.04,rain,1018.83,Clear,10.89,09/29/2017 04:00,16.09,340,7.92
CYYZ,29/09/2017 5:00,10.28,0.04,5.49,0.72,clear-night,09/29/2017 01:00,278.53,0,0.033,0.05,rain,1018.84,Clear,10.28,09/29/2017 05:00,16.09,343,7.34
CYYZ,29/09/2017 6:00,9.16,0.03,5.14,0.73,clear-night,09/29/2017 02:00,279.49,0,0.0254,0.04,rain,1018.92,Clear,9.8,09/29/2017 06:00,16.09,355,6.36
CYYZ,29/09/2017 7:00,9.38,0.03,4.66,0.71,clear-night,09/29/2017 03:00,284.2,0,0.0025,0.02,rain,1018.76,Clear,9.71,09/29/2017 07:00,16.09,0,5.18
CYYZ,29/09/2017 8:00,8.96,0.03,4.4,0.73,clear-night,09/29/2017 04:00,285.3,0,0,0,rain,1018.3,Clear,8.96,09/29/2017 08:00,16.09,5,4.39
CYYZ,29/09/2017 9:00,9.05,0.14,4.1,0.71,clear-night,09/29/2017 05:00,286.92,0,0.0279,0.05,rain,1018.06,Clear,9.05,09/29/2017 09:00,16.09,32,4.33
CYYZ,29/09/2017 10:00,8.72,0.63,4.32,0.72,partly-cloudy-night,09/29/2017 06:00,289.44,0,0.0025,0.02,rain,1018.05,Mostly Cloudy,9.12,09/29/2017 10:00,16.09,64,5.17
CYYZ,29/09/2017 11:00,9.07,0.84,4.02,0.68,partly-cloudy-night,09/29/2017 07:00,292.4,0,0.0025,0.02,rain,1017.61,Mostly Cloudy,9.64,09/29/2017 11:00,16.09,108,6.02
CYYZ,29/09/2017 12:00,10.63,0.61,5.82,0.72,partly-cloudy-day,09/29/2017 08:00,292.93,0,0.0102,0.04,rain,1017.53,Mostly Cloudy,10.63,09/29/2017 12:00,16.09,129,8.82
CYYZ,29/09/2017 13:00,12.43,0.56,7.13,0.7,rain,09/29/2017 09:00,295.87,0,0.127,0.22,rain,1017.31,Drizzle,12.43,09/29/2017 13:00,16.09,141,11.22
CYYZ,29/09/2017 14:00,12.97,0.32,8.87,0.76,rain,09/29/2017 10:00,298.9,0,0.4826,0.42,rain,1016.88,Light Rain,12.97,09/29/2017 14:00,15.95,155,13.58
CYYZ,29/09/2017 15:00,13.31,0.32,9.53,0.78,rain,09/29/2017 11:00,301.34,0,0.5309,0.49,rain,1015.88,Light Rain,13.31,09/29/2017 15:00,15.48,163,15.47
CYYZ,29/09/2017 16:00,13.34,0.66,11.07,0.86,rain,09/29/2017 12:00,303.02,0,0.7341,0.52,rain,1014.93,Light Rain,13.34,09/29/2017 16:00,9.53,171,16.62
CYYZ,29/09/2017 17:00,14.89,0.61,12.13,0.84,rain,09/29/2017 13:00,304.19,0,0.4216,0.48,rain,1014.12,Light Rain,14.89,09/29/2017 17:00,15.9,185,15.06
CYYZ,29/09/2017 18:00,16.67,0.62,12.33,0.76,rain,09/29/2017 14:00,305.22,0,0.4166,0.42,rain,1012.79,Light Rain,16.67,09/29/2017 18:00,14.32,204,11.96
CYYZ,29/09/2017 19:00,16.22,0.29,11.49,0.74,rain,09/29/2017 15:00,306.5,0,0.2108,0.34,rain,1012.15,Drizzle,16.22,09/29/2017 19:00,16.09,227,14.13
CYYZ,29/09/2017 20:00,16.83,0.17,10.39,0.66,rain,09/29/2017 16:00,307.21,0,0.1727,0.33,rain,1011.87,Drizzle,16.83,09/29/2017 20:00,16.09,271,16.54
CYYZ,29/09/2017 21:00,15.5,0.24,8.66,0.64,rain,09/29/2017 17:00,308.08,0,0.1575,0.26,rain,1012.56,Drizzle,15.5,09/29/2017 21:00,16.09,267,17.72
CYYZ,29/09/2017 22:00,14.1,0.86,7.63,0.65,partly-cloudy-day,09/29/2017 18:00,309.49,0,0.094,0.19,rain,1012.88,Mostly Cloudy,14.1,09/29/2017 22:00,16.09,211,18.6
CYYZ,29/09/2017 23:00,12.7,0.79,7.61,0.71,rain,09/29/2017 19:00,311.08,0,0.127,0.22,rain,1012.24,Drizzle,12.7,09/29/2017 23:00,15.1,19,20.13
CYYZ,30/09/2017 0:00,11.75,0.7,8.68,0.81,partly-cloudy-night,09/29/2017 20:00,306.06,0,0.1118,0.21,rain,1013.74,Mostly Cloudy,11.75,09/30/2017 00:00,15.02,330,22.77
CYYZ,30/09/2017 1:00,11.02,0.64,8.28,0.83,rain,09/29/2017 21:00,306.76,0,0.2362,0.35,rain,1016.16,Light Rain,11.02,09/30/2017 01:00,14.4,339,24.83
CYYZ,30/09/2017 2:00,10.29,0.64,7.84,0.85,rain,09/29/2017 22:00,307.43,0,0.3302,0.37,rain,1018.29,Light Rain,10.29,09/30/2017 02:00,16.01,356,27.65
CYYZ,30/09/2017 3:00,10.22,0.56,7.71,0.84,rain,09/29/2017 23:00,308.22,0,0.2946,0.33,rain,1019.81,Light Rain,10.22,09/30/2017 03:00,16.01,6,25.07
CYYZ,30/09/2017 4:00,6.86,0.54,6.96,0.82,rain,09/30/2017 00:00,309.11,0,0.2235,0.28,rain,1021.12,Drizzle,9.87,09/30/2017 04:00,16.09,4,24.06
CYYZ,30/09/2017 5:00,6.81,0.22,6.09,0.77,rain,09/30/2017 01:00,310.06,0,0.1651,0.25,rain,1022.23,Drizzle,9.99,09/30/2017 05:00,16.09,2,26.89
CYYZ,30/09/2017 6:00,10.19,0.66,6.17,0.76,partly-cloudy-night,09/30/2017 02:00,311.55,0,0.0991,0.17,rain,1023.08,Mostly Cloudy,10.19,09/30/2017 06:00,16.09,1,24.59
CYYZ,30/09/2017 7:00,10.08,0.62,6.61,0.79,partly-cloudy-night,09/30/2017 03:00,317.2,0,0.0203,0.06,rain,1023.58,Mostly Cloudy,10.08,09/30/2017 07:00,16.09,356,23.22
CYYZ,30/09/2017 8:00,6.97,0.63,5.87,0.76,partly-cloudy-night,09/30/2017 04:00,320.41,0,0.0076,0.03,rain,1024.35,Mostly Cloudy,9.86,09/30/2017 08:00,16.09,355,22.68
CYYZ,30/09/2017 9:00,6,0.62,5.24,0.79,partly-cloudy-night,09/30/2017 05:00,322.54,0,0.0025,0.02,rain,1025.04,Mostly Cloudy,8.64,09/30/2017 09:00,16.09,353,17.09
CYYZ,30/09/2017 10:00,4.97,0.13,4.62,0.78,clear-night,09/30/2017 06:00,323.52,0,0.0025,0.01,rain,1025.9,Clear,8.14,09/30/2017 10:00,16.09,352,20.71
CYYZ,30/09/2017 11:00,4.58,0.03,4.14,0.78,clear-night,09/30/2017 07:00,323.5,0,0.0305,0.06,rain,1026.88,Clear,7.77,09/30/2017 11:00,16.09,351,19.97
CYYZ,30/09/2017 12:00,4.63,0.03,4.07,0.77,clear-day,09/30/2017 08:00,322.13,0,0,0,rain,1027.74,Clear,7.77,09/30/2017 12:00,16.09,352,19.52
CYYZ,30/09/2017 13:00,5.37,0.03,4.37,0.78,clear-day,09/30/2017 09:00,318.49,0,0,0,rain,1028.33,Clear,8.01,09/30/2017 13:00,16.09,357,15.82
CYYZ,30/09/2017 14:00,10.34,0.03,4.77,0.68,clear-day,09/30/2017 10:00,313.46,0,0.0025,0.02,rain,1029.06,Clear,10.34,09/30/2017 14:00,16.09,3,15.58
CYYZ,30/09/2017 15:00,11.71,0.06,3.7,0.58,clear-day,09/30/2017 11:00,309.05,0,0.0025,0.02,rain,1029.61,Clear,11.71,09/30/2017 15:00,16.09,4,15.34
CYYZ,30/09/2017 16:00,12.59,0.24,3.28,0.53,clear-day,09/30/2017 12:00,305.84,0,0.033,0.05,rain,1030.08,Clear,12.59,09/30/2017 16:00,16.09,5,13.97
CYYZ,30/09/2017 17:00,13.52,0.22,3.04,0.49,clear-day,09/30/2017 13:00,303.18,0,0.0305,0.05,rain,1030.13,Clear,13.52,09/30/2017 17:00,16.09,10,11.75
CYYZ,30/09/2017 18:00,14.48,0.12,2.58,0.45,clear-day,09/30/2017 14:00,301.06,0,0,0,rain,1029.73,Clear,14.48,09/30/2017 18:00,15.77,11,10.7
CYYZ,30/09/2017 19:00,14.81,0.04,2.56,0.44,clear-day,09/30/2017 15:00,301.51,0,0.0051,0.02,rain,1029.4,Clear,14.81,09/30/2017 19:00,16.09,11,8.61
CYYZ,30/09/2017 20:00,14.83,0.04,2.87,0.45,clear-day,09/30/2017 16:00,299.9,0,0,0,rain,1028.95,Clear,14.83,09/30/2017 20:00,16.09,22,4.78
CYYZ,30/09/2017 21:00,14.49,0.03,2.96,0.46,clear-day,09/30/2017 17:00,298.63,0,0.0025,0.02,rain,1028.72,Clear,14.49,09/30/2017 21:00,16.09,31,3.54
CYYZ,30/09/2017 22:00,13.58,0.03,3.66,0.51,clear-day,09/30/2017 18:00,298,0,0.0025,0.02,rain,1028.68,Clear,13.58,09/30/2017 22:00,16.09,9,3.8
CYYZ,30/09/2017 23:00,12.53,0.02,3.8,0.55,clear-night,09/30/2017 19:00,297.71,0,0,0,rain,1029.06,Clear,12.53,09/30/2017 23:00,16.09,353,4.17
CYYZ,01/10/2017 0:00,11.55,0.02,4.11,0.6,clear-night,09/30/2017 20:00,293.21,0,0.0051,0.02,rain,1029.38,Clear,11.55,10/01/2017 0:00,16.09,346,3.15
CYYZ,01/10/2017 1:00,10.36,0,4.18,0.66,clear-night,09/30/2017 21:00,292.37,0,0,0,rain,1029.83,Clear,10.36,10/01/2017 1:00,16.09,356,3.69
CYYZ,01/10/2017 2:00,9.5,0,4.83,0.73,clear-night,09/30/2017 22:00,291.42,0,0.0229,0.04,rain,1029.96,Clear,9.5,10/01/2017 2:00,16.09,353,4.14
CYYZ,01/10/2017 3:00,9.2,0,4.34,0.72,clear-night,09/30/2017 23:00,290.5,0,0.033,0.05,rain,1029.93,Clear,9.2,10/01/2017 3:00,16.09,343,4.43
CYYZ,01/10/2017 4:00,9.02,0,4.33,0.72,clear-night,10/01/2017 0:00,289.67,0,0,0,rain,1030.02,Clear,9.02,10/01/2017 4:00,16.09,336,4.38
CYYZ,01/10/2017 5:00,8.05,0,4.17,0.77,clear-night,10/01/2017 1:00,288.91,0,0.033,0.05,rain,1029.82,Clear,8.05,10/01/2017 5:00,16.09,319,4.31
CYYZ,01/10/2017 6:00,7.7,0,3.94,0.77,clear-night,10/01/2017 2:00,288.21,0,0.0229,0.04,rain,1029.82,Clear,7.7,10/01/2017 6:00,16.09,322,4.35
CYYZ,01/10/2017 7:00,7.11,0,3.57,0.78,clear-night,10/01/2017 3:00,287.59,0,0.0076,0.02,rain,1029.51,Clear,7.11,10/01/2017 7:00,16.09,326,3.96
CYYZ,01/10/2017 8:00,5.88,0,3.35,0.84,clear-night,10/01/2017 4:00,287.02,0,0,0,rain,1029.43,Clear,5.88,10/01/2017 8:00,16.09,304,3.3
CYYZ,01/10/2017 9:00,5.77,0,3.42,0.85,clear-night,10/01/2017 5:00,286.54,0,0,0,rain,1029.62,Clear,5.77,10/01/2017 9:00,16.09,297,3.78
CYYZ,01/10/2017 10:00,5.26,0,3.23,0.87,clear-night,10/01/2017 6:00,284.39,0,0.0356,0.06,rain,1029.75,Clear,5.26,10/01/2017 10:00,16.09,290,3.73
CYYZ,01/10/2017 11:00,4.66,0.04,2.6,0.86,clear-night,10/01/2017 7:00,283.74,0,0.0025,0.02,rain,1029.63,Clear,4.66,10/01/2017 11:00,16.09,287,4.09
CYYZ,01/10/2017 12:00,5.12,0.09,3.09,0.87,clear-day,10/01/2017 8:00,282.98,0,0.0051,0.02,rain,1030.22,Clear,5.12,10/01/2017 12:00,16.09,293,3.89
CYYZ,01/10/2017 13:00,7.99,0.09,4.79,0.8,clear-day,10/01/2017 9:00,282.5,0,0.0229,0.04,rain,1030.52,Clear,7.99,10/01/2017 13:00,16.09,332,3.09
CYYZ,01/10/2017 14:00,12.38,0.03,5.78,0.64,clear-day,10/01/2017 10:00,282.22,0,0.0254,0.05,rain,1030.52,Clear,12.38,10/01/2017 14:00,16.09,209,3.15
CYYZ,01/10/2017 15:00,14.21,0.03,6.53,0.6,clear-day,10/01/2017 11:00,282.36,0,0.0102,0.03,rain,1030.44,Clear,14.21,10/01/2017 15:00,16.09,218,4.33
CYYZ,01/10/2017 16:00,15.28,0.03,6.07,0.54,clear-day,10/01/2017 12:00,282.75,0,0.0127,0.03,rain,1029.84,Clear,15.28,10/01/2017 16:00,16.09,221,4.22
CYYZ,01/10/2017 17:00,15.87,0.03,5.97,0.52,clear-day,10/01/2017 13:00,285.02,0,0.0102,0.02,rain,1029.31,Clear,15.87,10/01/2017 17:00,16.09,198,4.83
CYYZ,01/10/2017 18:00,16.44,0.01,5.88,0.5,clear-day,10/01/2017 14:00,285.2,0,0.0076,0.02,rain,1028.52,Clear,16.44,10/01/2017 18:00,15.61,178,4.86
CYYZ,01/10/2017 19:00,16.98,0.03,5.58,0.47,clear-day,10/01/2017 15:00,285.32,0,0.0025,0.02,rain,1027.66,Clear,16.98,10/01/2017 19:00,15.61,170,4.6
CYYZ,01/10/2017 20:00,16.99,0.13,5.38,0.46,clear-day,10/01/2017 16:00,285.07,0,0,0,rain,1026.96,Clear,16.99,10/01/2017 20:00,16.09,162,4.59
CYYZ,01/10/2017 21:00,16.47,0.13,5.82,0.49,clear-day,10/01/2017 17:00,285.05,0,0.0051,0.02,rain,1026.44,Clear,16.47,10/01/2017 21:00,16.09,146,4.52
CYYZ,01/10/2017 22:00,16.07,0.06,6.27,0.52,clear-day,10/01/2017 18:00,285.29,0,0.0025,0.02,rain,1026.2,Clear,16.07,10/01/2017 22:00,16.09,139,4.83
CYYZ,01/10/2017 23:00,14.87,0.03,6.85,0.59,clear-night,10/01/2017 19:00,285.75,0,0.0025,0.01,rain,1026.15,Clear,14.87,10/01/2017 23:00,16.09,137,4.86
CYYZ,02/10/2017 0:00,13.11,0.03,7.14,0.67,clear-night,10/01/2017 20:00,289.2,0,0,0,rain,1026.21,Clear,13.11,10/02/2017 0:00,16.09,129,4.72
CYYZ,02/10/2017 1:00,12.61,0.03,7.14,0.69,clear-night,10/01/2017 21:00,289.62,0,0,0,rain,1026.6,Clear,12.61,10/02/2017 1:00,16.09,127,4.76
CYYZ,02/10/2017 2:00,10.66,0,6.94,0.78,clear-night,10/01/2017 22:00,290,0,0,0,rain,1026.66,Clear,10.66,10/02/2017 2:00,16.09,123,5.39
CYYZ,02/10/2017 3:00,9.11,0.04,6.12,0.79,clear-night,10/01/2017 23:00,290.27,0,0.0025,0.02,rain,1026.65,Clear,9.61,10/02/2017 3:00,16.09,123,5.75
CYQG,27/08/2017 5:00,15.94,0.02,9.63,0.66,clear-night,08/27/2017 01:00,311.89,0,0,0,,1024.97,Clear,15.94,08/27/2017 05:00,16.09,65,4.86
CYQG,27/08/2017 6:00,15.38,0.03,9.97,0.7,clear-night,08/27/2017 02:00,314.01,0,0,0,rain,1024.7,Clear,15.38,08/27/2017 06:00,16.09,56,5.02
CYQG,27/08/2017 7:00,14.81,0.02,9.96,0.73,clear-night,08/27/2017 03:00,313.68,0,0,0,rain,1024.2,Clear,14.81,08/27/2017 07:00,16.09,58,4.54
CYQG,27/08/2017 8:00,14.54,0.02,10.16,0.75,clear-night,08/27/2017 04:00,313.21,0,0,0,rain,1023.78,Clear,14.54,08/27/2017 08:00,16.09,56,4.89
CYQG,27/08/2017 9:00,14.6,0.06,10.44,0.76,clear-night,08/27/2017 05:00,313.14,0,0,0,,1023.29,Clear,14.6,08/27/2017 09:00,16.09,45,5.26
CYQG,27/08/2017 10:00,14.51,0.06,10.69,0.78,clear-night,08/27/2017 06:00,313.83,0,0,0,,1023.25,Clear,14.51,08/27/2017 10:00,16.09,44,4.8
CYQG,27/08/2017 11:00,14.33,0.15,10.85,0.8,clear-day,08/27/2017 07:00,314.88,0,0,0,,1023.26,Clear,14.33,08/27/2017 11:00,16.09,39,4.72
CYQG,27/08/2017 12:00,14.76,0.23,11.72,0.82,clear-day,08/27/2017 08:00,316.97,0,0,0,rain,1023.42,Clear,14.76,08/27/2017 12:00,16.09,41,4.84
CYQG,27/08/2017 13:00,16.81,0.09,13.45,0.81,clear-day,08/27/2017 09:00,318.11,0,0,0,rain,1023.25,Clear,16.81,08/27/2017 13:00,16.09,55,6.98
CYQG,27/08/2017 14:00,18.92,0.15,14.3,0.75,clear-day,08/27/2017 10:00,319.32,0,0,0,,1023.12,Clear,18.92,08/27/2017 14:00,16.09,71,7.98
CYQG,27/08/2017 15:00,21.09,0.18,13.99,0.64,clear-day,08/27/2017 11:00,320.23,0,0,0,,1022.76,Clear,21.09,08/27/2017 15:00,16.09,93,8.85
CYQG,27/08/2017 16:00,22.06,0.31,13.12,0.57,partly-cloudy-day,08/27/2017 12:00,320.81,0,0,0,,1022.91,Partly Cloudy,22.06,08/27/2017 16:00,16.09,104,8.35
CYQG,27/08/2017 17:00,22.57,0.12,12.48,0.53,clear-day,08/27/2017 13:00,321.06,0,0,0,,1022.88,Clear,22.57,08/27/2017 17:00,16.09,107,7.11
CYQG,27/08/2017 18:00,23.25,0.06,12.37,0.5,clear-day,08/27/2017 14:00,320.82,0,0,0,,1021.92,Clear,23.25,08/27/2017 18:00,16.09,100,9.17
CYQG,27/08/2017 19:00,23.84,0.08,11.76,0.47,clear-day,08/27/2017 15:00,319.07,0,0,0,,1021.3,Clear,23.84,08/27/2017 19:00,16.09,108,7.53
CYQG,27/08/2017 20:00,23.82,0.07,12.43,0.49,clear-day,08/27/2017 16:00,317.71,0,0,0,,1020.53,Clear,23.82,08/27/2017 20:00,16.09,97,8.77
CYQG,27/08/2017 21:00,23.34,0.05,13.27,0.53,clear-day,08/27/2017 17:00,316.18,0,0,0,,1020.12,Clear,23.34,08/27/2017 21:00,16.09,88,10.06
CYQG,27/08/2017 22:00,22.76,0.1,14.23,0.59,clear-day,08/27/2017 18:00,314.71,0,0,0,,1019.88,Clear,22.76,08/27/2017 22:00,16.09,99,8.4
CYQG,27/08/2017 23:00,22.34,0.18,14.76,0.62,clear-day,08/27/2017 19:00,313.16,0,0,0,,1019.86,Clear,22.34,08/27/2017 23:00,16.09,90,10.17
CYQG,28/08/2017 0:00,21.69,0.1,15.31,0.67,clear-day,08/27/2017 20:00,316.91,0,0,0,rain,1019.43,Clear,21.69,08/28/2017 00:00,16.09,106,10.54
CYQG,28/08/2017 1:00,20.77,0.15,15.68,0.73,clear-night,08/27/2017 21:00,315.25,0,0,0,,1019.8,Clear,20.73,08/28/2017 01:00,16.09,96,6.26
CYQG,28/08/2017 2:00,20.22,0.12,15.88,0.76,clear-night,08/27/2017 22:00,313.7,0,0,0,,1019.8,Clear,20.15,08/28/2017 02:00,16.09,85,6.39
CYQG,28/08/2017 3:00,20.09,0.09,16.11,0.78,clear-night,08/27/2017 23:00,312.5,0,0,0,,1019.67,Clear,19.99,08/28/2017 03:00,16.09,79,7.48
CYQG,28/08/2017 4:00,20.02,0.09,16.21,0.79,clear-night,08/28/2017 00:00,311.99,0,0,0,,1019.4,Clear,19.9,08/28/2017 04:00,16.09,77,7.08
CYQG,28/08/2017 5:00,19.59,0.19,15.83,0.79,clear-night,08/28/2017 01:00,312.02,0,0,0,rain,1018.97,Clear,19.52,08/28/2017 05:00,16.09,70,7.29
CYQG,28/08/2017 6:00,19,0.17,15.36,0.8,clear-night,08/28/2017 02:00,315.67,0,0,0,rain,1018.48,Clear,18.97,08/28/2017 06:00,15.84,64,7.05
CYQG,28/08/2017 7:00,18.46,0.04,15.24,0.82,clear-night,08/28/2017 03:00,315.18,0,0,0,rain,1017.9,Clear,18.43,08/28/2017 07:00,16.09,61,5.58
CYQG,28/08/2017 8:00,18.27,0.19,15.17,0.82,clear-night,08/28/2017 04:00,314.68,0,0,0,rain,1017.67,Clear,18.24,08/28/2017 08:00,16.09,59,6.05
CYQG,28/08/2017 9:00,18,0.21,15.19,0.84,clear-night,08/28/2017 05:00,314.38,0,0,0,rain,1017.6,Clear,17.96,08/28/2017 09:00,16.09,63,5.49
CYQG,28/08/2017 10:00,17.85,0.14,15.04,0.84,clear-night,08/28/2017 06:00,314.32,0,0,0,rain,1017.92,Clear,17.83,08/28/2017 10:00,16.09,66,4.26
CYQG,28/08/2017 11:00,17.49,0.28,15.18,0.87,partly-cloudy-day,08/28/2017 07:00,314.42,0,0,0,rain,1018.5,Partly Cloudy,17.43,08/28/2017 11:00,14.15,105,2.96
CYQG,28/08/2017 12:00,17.43,0.96,15.56,0.89,cloudy,08/28/2017 08:00,314.06,0,0,0,rain,1018.81,Overcast,17.31,08/28/2017 12:00,11.96,123,3.36
CYQG,28/08/2017 13:00,19.22,0.15,16.77,0.87,clear-day,08/28/2017 09:00,313.47,0,0.0559,0.01,rain,1018.86,Clear,19,08/28/2017 13:00,15.1,134,3.91
CYQG,28/08/2017 14:00,20.96,0.08,17.74,0.83,rain,08/28/2017 10:00,312.48,0,0.188,0.07,rain,1018.83,Drizzle,20.66,08/28/2017 14:00,15.1,144,3.49
CYQG,28/08/2017 15:00,21.78,0.39,17.8,0.8,rain,08/28/2017 11:00,311.97,0,0.3632,0.11,rain,1018.82,Light Rain,21.5,08/28/2017 15:00,15.5,149,3.69
CYQG,28/08/2017 16:00,22.44,0.63,17.73,0.76,rain,08/28/2017 12:00,312.09,0,0.4597,0.12,rain,1018.86,Light Rain,22.18,08/28/2017 16:00,15.29,92,5.2
CYQG,28/08/2017 17:00,22.6,0.53,17.9,0.76,rain,08/28/2017 13:00,312.67,0,0.8026,0.17,rain,1018.48,Light Rain,22.33,08/28/2017 17:00,14.81,104,5.83
CYQG,28/08/2017 18:00,21.6,0.51,18.15,0.82,rain,08/28/2017 14:00,309.35,0,0.8026,0.18,rain,1018.25,Light Rain,21.27,08/28/2017 18:00,12.17,93,5.91
CYQG,28/08/2017 19:00,21.58,0.45,18.84,0.87,rain,08/28/2017 15:00,310.91,0,0.4089,0.15,rain,1018.09,Light Rain,21.15,08/28/2017 19:00,9.87,101,7.07
CYQG,28/08/2017 20:00,21.78,0.73,19.26,0.88,rain,08/28/2017 16:00,313.35,0,0.5334,0.24,rain,1017.78,Light Rain,21.29,08/28/2017 20:00,12.18,111,9.58
CYQG,28/08/2017 21:00,21.57,0.68,18.7,0.86,rain,08/28/2017 17:00,315.35,0,1.3919,0.24,rain,1017.29,Rain,21.16,08/28/2017 21:00,15.8,126,12.04
CYQG,28/08/2017 22:00,21.18,0.63,18.6,0.87,rain,08/28/2017 18:00,316.49,0,0.4851,0.3,rain,1017.14,Light Rain,20.76,08/28/2017 22:00,12.7,137,12.17
CYQG,28/08/2017 23:00,20.24,0.54,18.13,0.9,rain,08/28/2017 19:00,317.32,0,3.6398,0.48,rain,1017.34,Rain,19.86,08/28/2017 23:00,7.5,133,6.63
CYQG,29/08/2017 0:00,19.28,0.47,17.95,0.94,rain,08/28/2017 20:00,321.29,0,5.2502,0.58,rain,1017.33,Rain,18.87,08/29/2017 00:00,6.13,216,1.88
CYQG,29/08/2017 1:00,18.92,0.49,17.73,0.95,rain,08/28/2017 21:00,321.92,0,2.1895,0.52,rain,1017.72,Rain,18.53,08/29/2017 01:00,13.2,182,2.82
CYQG,29/08/2017 2:00,18.73,0.53,17.69,0.96,rain,08/28/2017 22:00,322.11,0,1.2446,0.47,rain,1018.21,Light Rain,18.33,08/29/2017 02:00,7.34,133,4.07
CYQG,29/08/2017 3:00,18.71,0.74,17.67,0.96,rain,08/28/2017 23:00,321.89,0,4.5339,0.45,rain,1018.25,Rain,18.32,08/29/2017 03:00,11.22,136,6.31
CYQG,29/08/2017 4:00,18.62,0.51,17.56,0.96,rain,08/29/2017 00:00,321.06,0,1.6332,0.34,rain,1017.67,Rain,18.23,08/29/2017 04:00,13.23,156,6.31
CYQG,29/08/2017 5:00,18.62,0.51,17.48,0.95,rain,08/29/2017 01:00,319.79,0,1.4402,0.28,rain,1017.7,Rain,18.25,08/29/2017 05:00,14.34,150,7.64
CYQG,29/08/2017 6:00,18.63,0.31,17.41,0.95,rain,08/29/2017 02:00,323.81,0,4.9657,0.27,rain,1017.51,Rain,18.28,08/29/2017 06:00,13.2,151,7.97
CYQG,29/08/2017 7:00,18.51,0.5,17.28,0.95,rain,08/29/2017 03:00,323.01,0,3.5611,0.28,rain,1017.23,Rain,18.17,08/29/2017 07:00,12.26,148,6.52
CYQG,29/08/2017 8:00,18.57,0.64,17.36,0.95,rain,08/29/2017 04:00,321.74,0,0.3759,0.14,rain,1017.18,Light Rain,18.22,08/29/2017 08:00,10.96,150,5.21
CYQG,29/08/2017 9:00,18.74,0.69,17.44,0.94,rain,08/29/2017 05:00,320.54,0,0.1473,0.06,rain,1016.93,Drizzle,18.39,08/29/2017 09:00,10.11,135,4.25
CYQG,29/08/2017 10:00,18.8,0.75,17.42,0.94,partly-cloudy-night,08/29/2017 06:00,319.36,0,0.1016,0.03,rain,1017.05,Mostly Cloudy,18.45,08/29/2017 10:00,10.78,147,2.09
CYQG,29/08/2017 11:00,18.87,0.7,17.48,0.94,partly-cloudy-day,08/29/2017 07:00,318.29,0,0.0991,0.03,rain,1017.52,Mostly Cloudy,18.52,08/29/2017 11:00,8.93,110,3.27
CYQG,29/08/2017 12:00,19.05,0.56,17.81,0.95,rain,08/29/2017 08:00,316.23,0,0.1397,0.08,rain,1017.63,Drizzle,18.66,08/29/2017 12:00,8.3,128,4.49
CYQG,29/08/2017 13:00,19.39,0.55,18.09,0.95,rain,08/29/2017 09:00,316.38,0,0.4699,0.17,rain,1017.63,Light Rain,18.97,08/29/2017 13:00,9.9,144,4.44
CYQG,29/08/2017 14:00,19.92,0.5,18.74,0.96,rain,08/29/2017 10:00,316.8,0,0.4978,0.16,rain,1017.71,Light Rain,19.43,08/29/2017 14:00,11.65,126,4.28
CYQG,29/08/2017 15:00,20.58,0.62,19.03,0.94,rain,08/29/2017 11:00,317.1,0,0.7036,0.18,rain,1017.68,Light Rain,20.07,08/29/2017 15:00,11.88,111,5.2
CYQG,29/08/2017 16:00,20.96,0.74,19.2,0.93,rain,08/29/2017 12:00,317.47,0,0.5537,0.16,rain,1017.6,Light Rain,20.44,08/29/2017 16:00,10.33,117,5.62
CYQG,29/08/2017 17:00,21.55,0.54,19.28,0.9,rain,08/29/2017 13:00,317.76,0,0.3378,0.12,rain,1017.23,Light Rain,21.05,08/29/2017 17:00,12.46,112,7.23
CYQG,29/08/2017 18:00,20.93,0.47,18.91,0.91,rain,08/29/2017 14:00,315.25,0,1.1887,0.23,rain,1017.36,Light Rain,20.46,08/29/2017 18:00,11.8,117,8.5
CYQG,29/08/2017 19:00,20.44,0.38,18.66,0.92,rain,08/29/2017 15:00,314.03,0,0.6121,0.27,rain,1017.21,Light Rain,19.98,08/29/2017 19:00,10.43,122,7.9
CYQG,29/08/2017 20:00,19.86,0.43,18.34,0.94,rain,08/29/2017 16:00,312.5,0,0.4775,0.23,rain,1016.75,Light Rain,19.42,08/29/2017 20:00,10.59,129,6.28
CYQG,29/08/2017 21:00,19.79,0.53,18.39,0.94,rain,08/29/2017 17:00,311.03,0,0.3327,0.23,rain,1017.07,Light Rain,19.34,08/29/2017 21:00,13.42,125,5.17
CYQG,29/08/2017 22:00,20.08,0.61,18.47,0.93,rain,08/29/2017 18:00,309.69,0,0.574,0.18,rain,1017.01,Light Rain,19.63,08/29/2017 22:00,10.78,118,2.82
CYQG,29/08/2017 23:00,20.29,0.5,18.67,0.93,rain,08/29/2017 19:00,308.57,0,0.1702,0.07,rain,1016.76,Drizzle,19.83,08/29/2017 23:00,15.45,96,2.48
